vaccine_uptake,unmitigated_reproduction_rate,strategy,vaccinate_kids,vaccinated_infected_arrivals,week,percentile_50th,percentile_95th,percentile_5th,borders_open
90% Vaccinated,4.5,ME_ME_LS,0,0.02,101,0.0,6.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.02,102,0.5,7.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.02,103,0.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.02,104,0.0,6.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.02,105,0.0,1.0,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,0,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,1,0.0,0.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,2,0.0,1.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,3,0.0,3.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,4,0.0,7.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,5,0.0,9.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,6,0.0,16.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,7,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,8,0.0,22.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,9,0.0,27.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,10,0.0,34.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,11,0.0,39.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,12,0.0,44.25,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,13,0.0,54.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,14,0.0,48.2,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,15,0.0,49.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,16,1.0,51.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,17,0.0,48.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,18,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,19,1.0,51.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,20,0.0,45.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,21,1.0,47.3,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,22,0.5,47.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,23,0.5,45.4,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,24,1.0,44.35,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,25,0.5,45.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,26,1.0,49.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,27,1.0,38.2,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,28,0.5,43.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,29,1.0,38.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,30,1.0,34.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,31,0.0,37.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,32,0.0,32.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,33,0.0,29.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,34,0.0,34.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,35,0.0,32.1,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,36,0.0,34.2,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,37,0.0,34.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,38,0.0,26.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,39,0.0,20.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,40,0.0,23.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,41,0.0,23.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,42,0.0,26.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,43,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,44,1.0,29.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,45,0.0,26.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,46,1.0,27.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,47,0.5,22.5,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,48,0.0,29.15,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,49,0.0,35.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,50,0.0,40.05,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,51,0.0,46.55,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,52,0.0,34.0,0.0,0
50% Vaccinated,4.5,ME_ME_LS,0,0.1,53,1.5,31.1,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,54,3.0,37.05,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,55,6.0,36.35,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,56,8.5,45.05,0.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,57,10.0,52.3,1.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,58,16.0,67.3,1.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,59,21.5,97.25,2.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,60,33.0,135.65,2.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,61,41.0,199.4,2.95,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,62,52.5,310.2,4.95,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,63,68.5,385.6,4.95,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,64,89.5,770.0,9.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,65,106.0,1273.6,9.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,66,171.5,1863.2,14.85,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,67,256.0,3676.0,13.95,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,68,360.0,5824.0,11.85,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,69,502.0,5763.2,17.7,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,70,1048.0,7078.4,15.7,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,71,1320.0,6729.6,14.85,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,72,2160.0,6675.2,9.8,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,73,2392.0,6505.6,21.6,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,74,2560.0,5718.4,21.75,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,75,2016.0,6339.2,28.2,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,76,1784.0,6451.2,36.05,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,77,1600.0,6668.8,48.15,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,78,1472.0,5913.6,39.65,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,79,1272.0,4908.8,64.45,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,80,1552.0,5340.8,66.9,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,81,1112.0,5254.4,62.8,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,82,1176.0,5382.4,60.95,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,83,1184.0,4435.2,67.9,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,84,1336.0,4288.0,82.35,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,85,1416.0,4608.0,82.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,86,1440.0,4742.4,99.85,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,87,1344.0,5062.4,92.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,88,1456.0,5641.6,70.15,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,89,1568.0,5123.2,71.7,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,90,1992.0,5324.8,61.7,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,91,2048.0,5830.4,76.25,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,92,1984.0,8089.6,84.45,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,93,1984.0,6598.4,99.15,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,94,1856.0,6179.2,115.45,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,95,1856.0,5264.0,114.8,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,96,1976.0,6022.4,99.85,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,97,1688.0,5254.4,107.2,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,98,1632.0,4947.2,135.7,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,99,1576.0,4739.2,99.3,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,100,1448.0,4492.8,111.5,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,101,1544.0,4614.4,95.55,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,102,1488.0,4742.4,112.0,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,103,1600.0,4300.8,134.3,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,104,1712.0,3977.6,122.4,1
50% Vaccinated,4.5,ME_ME_LS,0,0.1,105,192.0,643.2,15.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,0,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,1,0.0,0.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,2,0.0,1.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,3,0.0,3.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,4,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,5,0.0,10.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,6,0.0,17.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,7,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,8,0.0,24.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,9,0.0,26.4,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,10,0.0,31.6,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,11,0.0,33.15,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,12,0.0,37.35,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,13,0.0,40.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,14,0.0,37.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,15,0.0,27.85,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,16,0.0,25.7,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,17,0.0,30.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,18,0.0,27.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,19,0.0,33.25,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,20,0.0,29.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,21,0.0,37.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,22,0.0,23.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,23,0.0,25.65,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,24,0.0,33.2,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,25,0.0,26.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,26,0.0,25.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,27,0.0,22.2,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,28,0.0,16.15,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,29,0.0,17.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,30,0.0,13.3,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,31,0.0,13.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,32,0.0,11.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,33,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,34,0.0,9.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,35,0.0,10.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,36,0.0,10.1,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,37,0.0,8.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,38,0.0,9.15,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,39,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,40,0.0,8.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,41,0.0,10.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,42,0.0,9.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,43,0.0,6.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,44,0.0,5.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,45,0.0,5.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,46,0.0,4.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,47,0.0,6.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,48,0.0,5.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,49,0.0,4.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,50,0.0,5.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,51,0.0,8.0,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,52,0.0,9.05,0.0,0
70% Vaccinated,4.5,ME_ME_LS,0,0.1,53,1.0,8.05,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,54,2.0,8.1,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,55,3.0,13.0,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,56,4.0,23.15,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,57,5.0,25.2,0.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,58,7.0,31.15,1.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,59,8.5,42.1,1.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,60,12.0,53.05,1.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,61,14.0,55.2,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,62,14.0,69.4,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,63,15.5,84.25,1.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,64,14.5,86.55,1.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,65,15.5,82.55,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,66,18.5,107.5,1.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,67,17.5,112.8,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,68,20.0,126.4,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,69,21.0,175.2,1.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,70,19.5,221.0,2.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,71,20.5,223.0,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,72,24.0,244.8,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,73,25.5,279.2,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,74,26.5,276.6,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,75,29.0,380.8,2.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,76,33.0,391.2,4.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,77,31.0,446.8,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,78,34.0,618.6,4.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,79,39.0,1120.0,4.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,80,33.5,1593.6,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,81,39.0,1312.0,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,82,40.0,1563.2,3.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,83,41.0,2171.2,5.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,84,40.5,1714.4,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,85,42.5,1812.0,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,86,43.0,2106.4,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,87,43.5,3395.2,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,88,47.5,3209.6,5.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,89,48.0,2947.2,3.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,90,48.0,2505.6,4.9,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,91,45.5,2112.0,4.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,92,47.0,2444.8,4.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,93,45.0,2644.8,6.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,94,44.0,2924.8,7.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,95,41.0,3075.2,4.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,96,45.5,2515.2,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,97,49.5,2264.8,3.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,98,46.0,2947.2,1.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,99,49.0,3395.2,1.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,100,45.5,3472.0,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,101,51.5,3600.0,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,102,51.0,3782.4,3.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,103,48.0,4352.0,2.0,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,104,47.0,3596.8,2.95,1
70% Vaccinated,4.5,ME_ME_LS,0,0.1,105,7.0,390.4,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,0,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,1,0.0,0.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,2,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,3,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,4,0.0,6.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,5,0.0,10.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,6,0.0,16.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,7,0.0,13.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,8,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,9,0.0,22.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,10,0.0,25.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,11,0.0,24.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,12,0.0,23.2,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,13,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,14,0.0,25.7,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,15,0.0,30.1,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,16,0.0,23.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,17,0.0,23.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,18,0.0,23.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,19,0.0,27.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,20,0.0,21.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,21,0.0,17.2,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,22,0.0,20.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,23,0.0,15.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,24,0.0,13.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,25,0.0,8.1,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,26,0.0,5.1,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,27,0.0,5.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,28,0.0,4.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,29,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,30,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,31,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,32,0.0,2.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,33,0.0,2.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,34,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,35,0.0,2.15,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,36,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,37,0.0,4.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,38,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,39,0.0,4.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,40,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,41,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,42,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,43,0.0,1.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,44,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,45,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,46,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,47,0.0,2.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,48,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,49,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,50,0.0,3.05,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,51,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,52,0.0,3.0,0.0,0
90% Vaccinated,4.5,ME_ME_LS,0,0.1,53,1.0,4.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,54,1.0,6.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,55,2.0,7.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,56,2.0,12.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,57,3.0,10.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,58,3.0,14.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,59,3.5,14.05,0.95,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,60,4.0,18.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,61,4.0,15.0,1.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,62,4.0,14.0,1.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,63,4.0,17.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,64,4.0,19.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,65,4.0,17.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,66,4.0,20.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,67,4.0,19.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,68,4.0,21.05,0.95,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,69,4.0,19.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,70,4.0,19.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,71,4.0,18.2,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,72,4.0,21.1,1.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,73,4.0,19.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,74,4.0,21.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,75,4.0,20.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,76,5.0,21.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,77,5.0,19.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,78,5.0,20.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,79,5.0,19.0,0.95,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,80,4.0,20.15,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,81,4.0,19.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,82,4.0,17.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,83,5.0,22.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,84,4.0,21.35,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,85,5.0,19.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,86,4.0,21.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,87,4.0,21.05,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,88,4.0,20.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,89,4.0,19.25,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,90,4.0,23.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,91,3.5,19.15,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,92,4.0,20.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,93,4.0,15.15,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,94,5.0,17.0,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,95,5.0,18.1,0.0,1
90% Vaccinated,4.5,ME_ME_LS,0,0.1,96,5.0,20.1,0.0,1
