vu,R0,str,vk,va,tp,ms,wk,q50,q95,q5,bo
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,8,0.29,2.46,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,9,0.21,2.3,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,10,0.29,2.16,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,11,0.29,2.86,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,12,0.29,2.89,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,13,0.36,2.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,14,0.29,2.03,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,15,0.29,1.6,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,16,0.43,2.71,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,17,0.29,1.87,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,18,0.29,2.15,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,19,0.29,2.02,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,20,0.29,1.72,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,21,0.14,1.87,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,22,0.14,2.86,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,23,0.29,2.59,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,24,0.21,2.68,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,25,0.29,3.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,26,0.29,2.9,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,27,0.29,3.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,28,0.29,3.02,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,29,0.29,2.58,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,30,0.64,2.61,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,31,1.93,4.58,0.57,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,32,3.71,7.88,1.43,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,33,4.71,9.61,2.14,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,34,5.43,12.76,2.57,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,35,5.86,14.16,2.57,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,36,5.86,18.9,2.29,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,37,6.43,17.59,2.14,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,38,6.86,18.02,2.55,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,39,7.29,18.0,2.99,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,40,7.71,21.86,3.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,41,8.57,21.51,2.57,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,42,8.57,24.62,2.57,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,43,9.86,28.8,2.57,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,44,10.29,25.71,3.57,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,45,9.64,24.02,3.84,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,46,9.21,23.14,3.0,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,47,10.71,23.19,2.56,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,48,9.64,29.57,2.99,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,49,9.86,32.21,3.42,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,50,9.86,33.49,3.14,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,51,10.07,28.48,3.27,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,52,9.86,30.92,3.11,0
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,53,8.57,25.71,2.56,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,54,8.79,28.67,3.86,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,55,10.29,23.21,3.86,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,56,10.29,23.81,3.54,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,57,9.86,27.32,2.98,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,58,9.43,32.27,3.41,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,59,10.07,29.7,2.86,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,60,10.5,28.29,3.41,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,61,11.14,25.78,3.7,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,62,10.71,24.49,3.84,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,63,11.57,27.06,3.0,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,64,12.64,27.19,3.27,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,65,10.93,29.7,3.84,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,66,10.71,28.35,3.43,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,67,9.86,33.49,3.86,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,68,10.71,28.35,3.42,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,69,10.71,27.02,2.99,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,70,10.71,27.0,2.85,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,71,10.07,25.71,3.14,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,72,10.71,23.4,3.71,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,73,9.43,26.19,3.7,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,74,9.64,28.29,3.41,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,75,11.14,34.91,2.99,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,76,11.14,32.27,4.09,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,77,11.57,30.86,3.57,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,78,10.93,24.62,3.27,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,79,10.29,30.86,3.27,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,80,10.29,27.02,3.0,1
70% Vaccinated,5.0,ME_ME_TS,0,1.0,ass100_90at5,2,81,12.43,28.35,3.28,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,0,0.0,0.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,1,0.0,1.0,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,2,0.0,2.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,3,0.0,3.29,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,4,0.0,3.72,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,5,0.29,4.31,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,6,0.29,4.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,7,0.5,3.71,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,8,0.57,4.86,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,9,0.64,5.19,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,10,0.71,4.33,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,11,0.71,4.0,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,12,0.57,3.45,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,13,0.57,3.58,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,14,0.43,3.16,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,15,0.43,2.88,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,16,0.43,3.06,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,17,0.57,4.16,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,18,0.5,3.57,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,19,0.57,3.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,20,0.57,2.3,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,21,0.43,2.87,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,22,0.71,3.17,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,23,0.86,2.44,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,24,0.57,2.72,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,25,0.57,3.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,26,0.57,2.88,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,27,0.57,3.31,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,28,0.57,2.44,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,29,0.43,2.71,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,30,2.43,5.0,1.29,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,31,10.57,17.01,6.56,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,32,20.14,34.31,9.41,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,33,31.29,65.64,17.12,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,34,41.14,85.05,14.14,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,35,44.36,83.7,21.86,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,36,39.21,82.54,20.38,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,37,37.29,94.37,19.29,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,38,29.57,70.59,11.51,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,39,27.0,55.74,10.29,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,40,22.5,54.19,11.57,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,41,21.86,50.27,11.57,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,42,21.21,45.06,8.12,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,43,21.86,46.35,8.94,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,44,21.86,42.43,7.71,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,45,21.86,50.21,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,46,23.14,47.7,10.29,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,47,22.5,49.11,11.57,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,48,21.86,59.46,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,49,23.14,55.61,11.55,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,50,24.43,48.86,10.22,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,51,24.43,47.7,14.08,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,52,25.07,46.74,12.79,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,53,25.07,55.41,11.53,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,54,22.5,46.29,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,55,21.86,45.06,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,56,23.14,38.57,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,57,21.86,43.91,11.51,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,58,21.86,43.71,11.53,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,59,24.43,50.53,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,60,23.14,51.56,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,61,23.79,42.49,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,62,23.79,45.45,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,63,23.14,47.83,9.34,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,64,21.86,46.29,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,65,24.43,50.34,8.55,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,66,23.14,56.57,10.22,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,67,21.86,51.49,10.24,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,68,23.36,47.64,12.79,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,69,25.07,58.05,10.69,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,70,21.21,52.97,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,71,21.86,45.13,10.22,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,72,21.86,46.41,9.41,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,73,20.57,51.43,9.43,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,74,22.5,52.78,8.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,75,23.14,43.71,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,76,24.43,45.13,10.22,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,77,23.79,43.91,14.01,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,78,21.86,46.54,10.22,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,79,20.57,47.7,8.98,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,80,22.93,54.06,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,1a,81,21.86,55.86,10.22,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,0,0.0,0.0,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,1,0.0,0.29,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,2,0.0,1.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,3,0.0,1.16,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,4,0.0,1.3,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,5,0.0,1.31,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,6,0.14,2.44,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,7,0.14,2.73,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,8,0.29,2.46,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,9,0.21,2.3,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,10,0.29,2.16,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,11,0.29,2.86,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,12,0.29,2.89,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,13,0.36,2.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,14,0.29,2.03,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,15,0.29,1.6,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,16,0.43,2.71,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,17,0.29,1.87,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,18,0.29,2.15,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,19,0.29,2.02,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,20,0.29,1.72,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,21,0.14,1.87,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,22,0.14,2.86,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,23,0.29,2.59,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,24,0.21,2.68,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,25,0.29,3.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,26,0.29,2.9,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,27,0.29,3.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,28,0.29,3.02,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,29,0.29,2.58,0.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,30,2.0,3.88,0.71,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,31,7.86,12.3,5.43,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,32,12.21,18.88,6.84,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,33,18.43,27.92,11.14,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,34,19.29,36.13,9.41,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,35,20.57,39.99,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,36,23.14,50.66,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,37,25.71,50.14,11.1,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,38,26.36,51.43,11.57,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,39,25.71,47.89,11.57,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,40,23.14,47.76,7.71,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,41,21.86,51.43,11.51,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,42,23.14,43.84,10.22,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,43,22.5,39.92,11.53,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,44,23.14,42.56,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,45,22.5,38.57,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,46,21.86,43.84,11.51,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,47,24.43,39.86,11.98,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,48,21.86,47.57,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,49,23.14,43.78,9.0,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,50,21.86,39.86,11.51,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,51,20.57,45.26,10.29,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,52,21.86,42.49,11.57,0
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,53,23.14,42.56,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,54,23.79,45.0,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,55,23.14,50.34,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,56,24.43,43.91,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,57,23.14,41.14,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,58,23.14,42.49,11.51,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,59,24.43,41.14,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,60,21.86,42.49,8.94,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,61,20.57,45.06,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,62,21.86,48.99,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,63,23.14,47.64,10.24,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,64,24.43,50.21,9.81,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,65,23.14,42.56,9.84,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,66,24.43,43.78,11.51,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,67,24.43,42.75,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,68,21.86,46.29,11.51,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,69,23.14,46.29,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,70,24.43,38.64,11.51,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,71,21.86,43.71,11.57,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,72,23.14,41.21,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,73,20.57,45.0,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,74,21.86,38.64,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,75,22.5,42.49,9.0,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,76,23.79,41.21,11.49,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,77,24.43,47.76,8.91,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,78,23.79,50.14,11.51,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,79,25.71,50.34,11.51,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,80,24.43,52.78,10.29,1
70% Vaccinated,5.0,ME_ME_TS,0,5.0,ass100_90at5,2,81,25.07,45.06,10.29,1
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,0,0.0,0.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,1,0.0,1.0,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,2,0.0,2.01,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,3,0.0,3.29,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,4,0.0,3.72,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,5,0.29,4.31,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,6,0.29,4.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,7,0.5,3.71,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,8,0.57,4.86,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,9,0.64,5.19,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,10,0.71,4.33,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,11,0.71,4.0,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,12,0.57,3.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,13,0.43,3.58,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,14,0.43,3.16,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,15,0.43,2.74,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,16,0.43,2.72,0.0,0
70% Vaccinated,5.0,ME_ME_TS,1,0.2,ass100_90at5,1a,17,0.43,2.14,0.0,0
