"strategy","v1trans","v2trans","vUptake","relax","R0","effect","HALY","timeHorizon","morbt","sortVar"
"Moderate Elimination",75,50,90,1,3.125,"Anxiety",-5.45,"Y1","Morbidity",1
"Moderate Elimination",75,50,90,1,3.75,"Anxiety",-39.67,"Y1","Morbidity",1
"Moderate Elimination",75,75,90,0,2.5,"Anxiety",-0.8,"Y1","Morbidity",1
"Moderate Elimination",75,75,90,0,3.125,"Anxiety",-10.66,"Y1","Morbidity",1
"Moderate Elimination",75,75,90,0,3.75,"Anxiety",-73.52,"Y1","Morbidity",1
"Moderate Elimination",75,75,90,1,2.5,"Anxiety",-0.2,"Y1","Morbidity",1
"Moderate Elimination",75,75,90,1,3.125,"Anxiety",-5.45,"Y1","Morbidity",1
"Moderate Elimination",75,75,90,1,3.75,"Anxiety",-35.89,"Y1","Morbidity",1
"Moderate Elimination",75,90,90,0,2.5,"Anxiety",-0.4,"Y1","Morbidity",1
"Moderate Elimination",75,90,90,0,3.125,"Anxiety",-9.41,"Y1","Morbidity",1
"Moderate Elimination",75,90,90,0,3.75,"Anxiety",-63.38,"Y1","Morbidity",1
"Moderate Elimination",75,90,90,1,2.5,"Anxiety",-0.2,"Y1","Morbidity",1
"Moderate Elimination",75,90,90,1,3.125,"Anxiety",-5.45,"Y1","Morbidity",1
"Moderate Elimination",75,90,90,1,3.75,"Anxiety",-34.31,"Y1","Morbidity",1
"Moderate Elimination",90,50,90,0,2.5,"Anxiety",-0.38,"Y1","Morbidity",1
"Moderate Elimination",90,50,90,0,3.125,"Anxiety",-10.61,"Y1","Morbidity",1
"Moderate Elimination",90,50,90,0,3.75,"Anxiety",-69.71,"Y1","Morbidity",1
"Moderate Elimination",90,50,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Moderate Elimination",90,50,90,1,3.125,"Anxiety",-4.38,"Y1","Morbidity",1
"Moderate Elimination",90,50,90,1,3.75,"Anxiety",-29.49,"Y1","Morbidity",1
"Moderate Elimination",90,75,90,0,2.5,"Anxiety",-0.2,"Y1","Morbidity",1
"Moderate Elimination",90,75,90,0,3.125,"Anxiety",-6.4,"Y1","Morbidity",1
"Moderate Elimination",90,75,90,0,3.75,"Anxiety",-51.23,"Y1","Morbidity",1
"Moderate Elimination",90,75,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Moderate Elimination",90,75,90,1,3.125,"Anxiety",-4.38,"Y1","Morbidity",1
"Moderate Elimination",90,75,90,1,3.75,"Anxiety",-28.98,"Y1","Morbidity",1
"Moderate Elimination",90,90,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Moderate Elimination",90,90,90,0,3.125,"Anxiety",-6.09,"Y1","Morbidity",1
"Moderate Elimination",90,90,90,0,3.75,"Anxiety",-46.05,"Y1","Morbidity",1
"Moderate Elimination",90,90,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Moderate Elimination",90,90,90,1,3.125,"Anxiety",-4.38,"Y1","Morbidity",1
"Moderate Elimination",90,90,90,1,3.75,"Anxiety",-29.17,"Y1","Morbidity",1
"Tight Suppression",50,50,60,0,2.5,"Anxiety",-0.71,"Y1","Morbidity",1
"Tight Suppression",50,50,60,0,3.125,"Anxiety",-88.69,"Y1","Morbidity",1
"Tight Suppression",50,50,60,0,3.75,"Anxiety",-165.43,"Y1","Morbidity",1
"Tight Suppression",50,50,60,1,2.5,"Anxiety",-0.39,"Y1","Morbidity",1
"Tight Suppression",50,50,60,1,3.125,"Anxiety",-90,"Y1","Morbidity",1
"Tight Suppression",50,50,60,1,3.75,"Anxiety",-168.69,"Y1","Morbidity",1
"Tight Suppression",50,75,60,0,2.5,"Anxiety",-0.37,"Y1","Morbidity",1
"Tight Suppression",50,75,60,0,3.125,"Anxiety",-71.78,"Y1","Morbidity",1
"Tight Suppression",50,75,60,0,3.75,"Anxiety",-145.52,"Y1","Morbidity",1
"Tight Suppression",50,75,60,1,2.5,"Anxiety",-0.23,"Y1","Morbidity",1
"Tight Suppression",50,75,60,1,3.125,"Anxiety",-59.68,"Y1","Morbidity",1
"Tight Suppression",50,75,60,1,3.75,"Anxiety",-153.02,"Y1","Morbidity",1
"Tight Suppression",50,90,60,0,2.5,"Anxiety",-0.33,"Y1","Morbidity",1
"Tight Suppression",50,90,60,0,3.125,"Anxiety",-59.56,"Y1","Morbidity",1
"Tight Suppression",50,90,60,0,3.75,"Anxiety",-121.07,"Y1","Morbidity",1
"Tight Suppression",50,90,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,90,60,1,3.125,"Anxiety",-54.81,"Y1","Morbidity",1
"Tight Suppression",50,90,60,1,3.75,"Anxiety",-129.89,"Y1","Morbidity",1
"Tight Suppression",75,50,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,50,60,0,3.125,"Anxiety",-68.58,"Y1","Morbidity",1
"Tight Suppression",75,50,60,0,3.75,"Anxiety",-148.7,"Y1","Morbidity",1
"Tight Suppression",75,50,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,50,60,1,3.125,"Anxiety",-57.37,"Y1","Morbidity",1
"Tight Suppression",75,50,60,1,3.75,"Anxiety",-154.34,"Y1","Morbidity",1
"Tight Suppression",75,75,60,0,2.5,"Anxiety",-0.73,"Y1","Morbidity",1
"Tight Suppression",75,75,60,0,3.125,"Anxiety",-48.65,"Y1","Morbidity",1
"Tight Suppression",75,75,60,0,3.75,"Anxiety",-124.32,"Y1","Morbidity",1
"Tight Suppression",75,75,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,75,60,1,3.125,"Anxiety",-42.55,"Y1","Morbidity",1
"Tight Suppression",75,75,60,1,3.75,"Anxiety",-128.94,"Y1","Morbidity",1
"Tight Suppression",75,90,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,90,60,0,3.125,"Anxiety",-45.33,"Y1","Morbidity",1
"Tight Suppression",75,90,60,0,3.75,"Anxiety",-95.91,"Y1","Morbidity",1
"Tight Suppression",75,90,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,90,60,1,3.125,"Anxiety",-39.54,"Y1","Morbidity",1
"Tight Suppression",75,90,60,1,3.75,"Anxiety",-103.45,"Y1","Morbidity",1
"Tight Suppression",90,50,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,50,60,0,3.125,"Anxiety",-40.41,"Y1","Morbidity",1
"Tight Suppression",90,50,60,0,3.75,"Anxiety",-142.02,"Y1","Morbidity",1
"Tight Suppression",90,50,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,50,60,1,3.125,"Anxiety",-42.78,"Y1","Morbidity",1
"Tight Suppression",90,50,60,1,3.75,"Anxiety",-151.61,"Y1","Morbidity",1
"Tight Suppression",90,75,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,75,60,0,3.125,"Anxiety",-36.98,"Y1","Morbidity",1
"Tight Suppression",90,75,60,0,3.75,"Anxiety",-105.78,"Y1","Morbidity",1
"Tight Suppression",90,75,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,75,60,1,3.125,"Anxiety",-30.54,"Y1","Morbidity",1
"Tight Suppression",90,75,60,1,3.75,"Anxiety",-115.63,"Y1","Morbidity",1
"Tight Suppression",90,90,60,0,2.5,"Anxiety",-0.2,"Y1","Morbidity",1
"Tight Suppression",90,90,60,0,3.125,"Anxiety",-32.48,"Y1","Morbidity",1
"Tight Suppression",90,90,60,0,3.75,"Anxiety",-86.19,"Y1","Morbidity",1
"Tight Suppression",90,90,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,90,60,1,3.125,"Anxiety",-28.65,"Y1","Morbidity",1
"Tight Suppression",90,90,60,1,3.75,"Anxiety",-91.34,"Y1","Morbidity",1
"Tight Suppression",50,50,75,0,2.5,"Anxiety",-0.19,"Y1","Morbidity",1
"Tight Suppression",50,50,75,0,3.125,"Anxiety",-69.69,"Y1","Morbidity",1
"Tight Suppression",50,50,75,0,3.75,"Anxiety",-150.85,"Y1","Morbidity",1
"Tight Suppression",50,50,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,50,75,1,3.125,"Anxiety",-64.03,"Y1","Morbidity",1
"Tight Suppression",50,50,75,1,3.75,"Anxiety",-157.52,"Y1","Morbidity",1
"Tight Suppression",50,75,75,0,2.5,"Anxiety",-0.29,"Y1","Morbidity",1
"Tight Suppression",50,75,75,0,3.125,"Anxiety",-55.66,"Y1","Morbidity",1
"Tight Suppression",50,75,75,0,3.75,"Anxiety",-118.99,"Y1","Morbidity",1
"Tight Suppression",50,75,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,75,75,1,3.125,"Anxiety",-48.33,"Y1","Morbidity",1
"Tight Suppression",50,75,75,1,3.75,"Anxiety",-124.57,"Y1","Morbidity",1
"Tight Suppression",50,90,75,0,2.5,"Anxiety",-0.54,"Y1","Morbidity",1
"Tight Suppression",50,90,75,0,3.125,"Anxiety",-50.12,"Y1","Morbidity",1
"Tight Suppression",50,90,75,0,3.75,"Anxiety",-90.8,"Y1","Morbidity",1
"Tight Suppression",50,90,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,90,75,1,3.125,"Anxiety",-40.91,"Y1","Morbidity",1
"Tight Suppression",50,90,75,1,3.75,"Anxiety",-102.79,"Y1","Morbidity",1
"Tight Suppression",75,50,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,50,75,0,3.125,"Anxiety",-46.6,"Y1","Morbidity",1
"Tight Suppression",75,50,75,0,3.75,"Anxiety",-134.34,"Y1","Morbidity",1
"Tight Suppression",75,50,75,1,2.5,"Anxiety",-0.2,"Y1","Morbidity",1
"Tight Suppression",75,50,75,1,3.125,"Anxiety",-40.02,"Y1","Morbidity",1
"Tight Suppression",75,50,75,1,3.75,"Anxiety",-135.37,"Y1","Morbidity",1
"Tight Suppression",75,75,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,75,75,0,3.125,"Anxiety",-34.99,"Y1","Morbidity",1
"Tight Suppression",75,75,75,0,3.75,"Anxiety",-94.37,"Y1","Morbidity",1
"Tight Suppression",75,75,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,75,75,1,3.125,"Anxiety",-29.25,"Y1","Morbidity",1
"Tight Suppression",75,75,75,1,3.75,"Anxiety",-98.85,"Y1","Morbidity",1
"Tight Suppression",75,90,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,90,75,0,3.125,"Anxiety",-31.85,"Y1","Morbidity",1
"Tight Suppression",75,90,75,0,3.75,"Anxiety",-80.54,"Y1","Morbidity",1
"Tight Suppression",75,90,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,90,75,1,3.125,"Anxiety",-25.85,"Y1","Morbidity",1
"Tight Suppression",75,90,75,1,3.75,"Anxiety",-80.9,"Y1","Morbidity",1
"Tight Suppression",90,50,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,50,75,0,3.125,"Anxiety",-24.52,"Y1","Morbidity",1
"Tight Suppression",90,50,75,0,3.75,"Anxiety",-103.11,"Y1","Morbidity",1
"Tight Suppression",90,50,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,50,75,1,3.125,"Anxiety",-19.7,"Y1","Morbidity",1
"Tight Suppression",90,50,75,1,3.75,"Anxiety",-113.73,"Y1","Morbidity",1
"Tight Suppression",90,75,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,75,75,0,3.125,"Anxiety",-19.37,"Y1","Morbidity",1
"Tight Suppression",90,75,75,0,3.75,"Anxiety",-75.48,"Y1","Morbidity",1
"Tight Suppression",90,75,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,75,75,1,3.125,"Anxiety",-16.05,"Y1","Morbidity",1
"Tight Suppression",90,75,75,1,3.75,"Anxiety",-80.82,"Y1","Morbidity",1
"Tight Suppression",90,90,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,90,75,0,3.125,"Anxiety",-18.34,"Y1","Morbidity",1
"Tight Suppression",90,90,75,0,3.75,"Anxiety",-73.09,"Y1","Morbidity",1
"Tight Suppression",90,90,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,90,75,1,3.125,"Anxiety",-14.12,"Y1","Morbidity",1
"Tight Suppression",90,90,75,1,3.75,"Anxiety",-73.76,"Y1","Morbidity",1
"Tight Suppression",50,50,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,50,90,0,3.125,"Anxiety",-57.74,"Y1","Morbidity",1
"Tight Suppression",50,50,90,0,3.75,"Anxiety",-138.04,"Y1","Morbidity",1
"Tight Suppression",50,50,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,50,90,1,3.125,"Anxiety",-50.41,"Y1","Morbidity",1
"Tight Suppression",50,50,90,1,3.75,"Anxiety",-149.2,"Y1","Morbidity",1
"Tight Suppression",50,75,90,0,2.5,"Anxiety",-0.22,"Y1","Morbidity",1
"Tight Suppression",50,75,90,0,3.125,"Anxiety",-44.47,"Y1","Morbidity",1
"Tight Suppression",50,75,90,0,3.75,"Anxiety",-95.04,"Y1","Morbidity",1
"Tight Suppression",50,75,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,75,90,1,3.125,"Anxiety",-37.27,"Y1","Morbidity",1
"Tight Suppression",50,75,90,1,3.75,"Anxiety",-106.74,"Y1","Morbidity",1
"Tight Suppression",50,90,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,90,90,0,3.125,"Anxiety",-40.92,"Y1","Morbidity",1
"Tight Suppression",50,90,90,0,3.75,"Anxiety",-79.37,"Y1","Morbidity",1
"Tight Suppression",50,90,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",50,90,90,1,3.125,"Anxiety",-35.63,"Y1","Morbidity",1
"Tight Suppression",50,90,90,1,3.75,"Anxiety",-87.92,"Y1","Morbidity",1
"Tight Suppression",75,50,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,50,90,0,3.125,"Anxiety",-30.31,"Y1","Morbidity",1
"Tight Suppression",75,50,90,0,3.75,"Anxiety",-103.28,"Y1","Morbidity",1
"Tight Suppression",75,50,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,50,90,1,3.125,"Anxiety",-26.24,"Y1","Morbidity",1
"Tight Suppression",75,50,90,1,3.75,"Anxiety",-111.1,"Y1","Morbidity",1
"Tight Suppression",75,75,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,75,90,0,3.125,"Anxiety",-25.62,"Y1","Morbidity",1
"Tight Suppression",75,75,90,0,3.75,"Anxiety",-76.58,"Y1","Morbidity",1
"Tight Suppression",75,75,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,75,90,1,3.125,"Anxiety",-18.56,"Y1","Morbidity",1
"Tight Suppression",75,75,90,1,3.75,"Anxiety",-73.73,"Y1","Morbidity",1
"Tight Suppression",75,90,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,90,90,0,3.125,"Anxiety",-20.62,"Y1","Morbidity",1
"Tight Suppression",75,90,90,0,3.75,"Anxiety",-73.38,"Y1","Morbidity",1
"Tight Suppression",75,90,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",75,90,90,1,3.125,"Anxiety",-17.57,"Y1","Morbidity",1
"Tight Suppression",75,90,90,1,3.75,"Anxiety",-70.25,"Y1","Morbidity",1
"Tight Suppression",90,50,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,50,90,0,3.125,"Anxiety",-11.08,"Y1","Morbidity",1
"Tight Suppression",90,50,90,0,3.75,"Anxiety",-72.74,"Y1","Morbidity",1
"Tight Suppression",90,50,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,50,90,1,3.125,"Anxiety",-8.34,"Y1","Morbidity",1
"Tight Suppression",90,50,90,1,3.75,"Anxiety",-81.67,"Y1","Morbidity",1
"Tight Suppression",90,75,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,75,90,0,3.125,"Anxiety",-9.98,"Y1","Morbidity",1
"Tight Suppression",90,75,90,0,3.75,"Anxiety",-68.84,"Y1","Morbidity",1
"Tight Suppression",90,75,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,75,90,1,3.125,"Anxiety",-7.61,"Y1","Morbidity",1
"Tight Suppression",90,75,90,1,3.75,"Anxiety",-62.91,"Y1","Morbidity",1
"Tight Suppression",90,90,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,90,90,0,3.125,"Anxiety",-8.35,"Y1","Morbidity",1
"Tight Suppression",90,90,90,0,3.75,"Anxiety",-66.61,"Y1","Morbidity",1
"Tight Suppression",90,90,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Tight Suppression",90,90,90,1,3.125,"Anxiety",-4.37,"Y1","Morbidity",1
"Tight Suppression",90,90,90,1,3.75,"Anxiety",-62.17,"Y1","Morbidity",1
"Loose Suppression",50,50,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,50,60,0,3.125,"Anxiety",-107.4,"Y1","Morbidity",1
"Loose Suppression",50,50,60,0,3.75,"Anxiety",-168.25,"Y1","Morbidity",1
"Loose Suppression",50,50,60,1,2.5,"Anxiety",-0.46,"Y1","Morbidity",1
"Loose Suppression",50,50,60,1,3.125,"Anxiety",-79.82,"Y1","Morbidity",1
"Loose Suppression",50,50,60,1,3.75,"Anxiety",-154.65,"Y1","Morbidity",1
"Loose Suppression",50,75,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,75,60,0,3.125,"Anxiety",-77.35,"Y1","Morbidity",1
"Loose Suppression",50,75,60,0,3.75,"Anxiety",-145.79,"Y1","Morbidity",1
"Loose Suppression",50,75,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,75,60,1,3.125,"Anxiety",-58.17,"Y1","Morbidity",1
"Loose Suppression",50,75,60,1,3.75,"Anxiety",-145.08,"Y1","Morbidity",1
"Loose Suppression",50,90,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,90,60,0,3.125,"Anxiety",-69.23,"Y1","Morbidity",1
"Loose Suppression",50,90,60,0,3.75,"Anxiety",-125.33,"Y1","Morbidity",1
"Loose Suppression",50,90,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,90,60,1,3.125,"Anxiety",-52.32,"Y1","Morbidity",1
"Loose Suppression",50,90,60,1,3.75,"Anxiety",-122.85,"Y1","Morbidity",1
"Loose Suppression",75,50,60,0,2.5,"Anxiety",-0.28,"Y1","Morbidity",1
"Loose Suppression",75,50,60,0,3.125,"Anxiety",-76.21,"Y1","Morbidity",1
"Loose Suppression",75,50,60,0,3.75,"Anxiety",-157.45,"Y1","Morbidity",1
"Loose Suppression",75,50,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,50,60,1,3.125,"Anxiety",-58.41,"Y1","Morbidity",1
"Loose Suppression",75,50,60,1,3.75,"Anxiety",-148.87,"Y1","Morbidity",1
"Loose Suppression",75,75,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,75,60,0,3.125,"Anxiety",-57.13,"Y1","Morbidity",1
"Loose Suppression",75,75,60,0,3.75,"Anxiety",-130.1,"Y1","Morbidity",1
"Loose Suppression",75,75,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,75,60,1,3.125,"Anxiety",-41.82,"Y1","Morbidity",1
"Loose Suppression",75,75,60,1,3.75,"Anxiety",-126.58,"Y1","Morbidity",1
"Loose Suppression",75,90,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,90,60,0,3.125,"Anxiety",-49.42,"Y1","Morbidity",1
"Loose Suppression",75,90,60,0,3.75,"Anxiety",-104.27,"Y1","Morbidity",1
"Loose Suppression",75,90,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,90,60,1,3.125,"Anxiety",-34.06,"Y1","Morbidity",1
"Loose Suppression",75,90,60,1,3.75,"Anxiety",-101.58,"Y1","Morbidity",1
"Loose Suppression",90,50,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,50,60,0,3.125,"Anxiety",-58.02,"Y1","Morbidity",1
"Loose Suppression",90,50,60,0,3.75,"Anxiety",-142.43,"Y1","Morbidity",1
"Loose Suppression",90,50,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,50,60,1,3.125,"Anxiety",-46.53,"Y1","Morbidity",1
"Loose Suppression",90,50,60,1,3.75,"Anxiety",-138.6,"Y1","Morbidity",1
"Loose Suppression",90,75,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,75,60,0,3.125,"Anxiety",-40.92,"Y1","Morbidity",1
"Loose Suppression",90,75,60,0,3.75,"Anxiety",-107.56,"Y1","Morbidity",1
"Loose Suppression",90,75,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,75,60,1,3.125,"Anxiety",-28.79,"Y1","Morbidity",1
"Loose Suppression",90,75,60,1,3.75,"Anxiety",-110.88,"Y1","Morbidity",1
"Loose Suppression",90,90,60,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,90,60,0,3.125,"Anxiety",-30.51,"Y1","Morbidity",1
"Loose Suppression",90,90,60,0,3.75,"Anxiety",-86.82,"Y1","Morbidity",1
"Loose Suppression",90,90,60,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,90,60,1,3.125,"Anxiety",-20.02,"Y1","Morbidity",1
"Loose Suppression",90,90,60,1,3.75,"Anxiety",-86.67,"Y1","Morbidity",1
"Loose Suppression",50,50,75,0,2.5,"Anxiety",-0.4,"Y1","Morbidity",1
"Loose Suppression",50,50,75,0,3.125,"Anxiety",-82.9,"Y1","Morbidity",1
"Loose Suppression",50,50,75,0,3.75,"Anxiety",-158.24,"Y1","Morbidity",1
"Loose Suppression",50,50,75,1,2.5,"Anxiety",-0.34,"Y1","Morbidity",1
"Loose Suppression",50,50,75,1,3.125,"Anxiety",-66.07,"Y1","Morbidity",1
"Loose Suppression",50,50,75,1,3.75,"Anxiety",-148.81,"Y1","Morbidity",1
"Loose Suppression",50,75,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,75,75,0,3.125,"Anxiety",-64.17,"Y1","Morbidity",1
"Loose Suppression",50,75,75,0,3.75,"Anxiety",-130.21,"Y1","Morbidity",1
"Loose Suppression",50,75,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,75,75,1,3.125,"Anxiety",-46.56,"Y1","Morbidity",1
"Loose Suppression",50,75,75,1,3.75,"Anxiety",-120.16,"Y1","Morbidity",1
"Loose Suppression",50,90,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,90,75,0,3.125,"Anxiety",-56.22,"Y1","Morbidity",1
"Loose Suppression",50,90,75,0,3.75,"Anxiety",-97.99,"Y1","Morbidity",1
"Loose Suppression",50,90,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,90,75,1,3.125,"Anxiety",-39.52,"Y1","Morbidity",1
"Loose Suppression",50,90,75,1,3.75,"Anxiety",-95.78,"Y1","Morbidity",1
"Loose Suppression",75,50,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,50,75,0,3.125,"Anxiety",-56.28,"Y1","Morbidity",1
"Loose Suppression",75,50,75,0,3.75,"Anxiety",-142.86,"Y1","Morbidity",1
"Loose Suppression",75,50,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,50,75,1,3.125,"Anxiety",-40.62,"Y1","Morbidity",1
"Loose Suppression",75,50,75,1,3.75,"Anxiety",-132.77,"Y1","Morbidity",1
"Loose Suppression",75,75,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,75,75,0,3.125,"Anxiety",-40.03,"Y1","Morbidity",1
"Loose Suppression",75,75,75,0,3.75,"Anxiety",-98.83,"Y1","Morbidity",1
"Loose Suppression",75,75,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,75,75,1,3.125,"Anxiety",-27.84,"Y1","Morbidity",1
"Loose Suppression",75,75,75,1,3.75,"Anxiety",-97.06,"Y1","Morbidity",1
"Loose Suppression",75,90,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,90,75,0,3.125,"Anxiety",-31.01,"Y1","Morbidity",1
"Loose Suppression",75,90,75,0,3.75,"Anxiety",-83.53,"Y1","Morbidity",1
"Loose Suppression",75,90,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",75,90,75,1,3.125,"Anxiety",-20.53,"Y1","Morbidity",1
"Loose Suppression",75,90,75,1,3.75,"Anxiety",-77.48,"Y1","Morbidity",1
"Loose Suppression",90,50,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,50,75,0,3.125,"Anxiety",-29.82,"Y1","Morbidity",1
"Loose Suppression",90,50,75,0,3.75,"Anxiety",-117.53,"Y1","Morbidity",1
"Loose Suppression",90,50,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,50,75,1,3.125,"Anxiety",-20.62,"Y1","Morbidity",1
"Loose Suppression",90,50,75,1,3.75,"Anxiety",-113.41,"Y1","Morbidity",1
"Loose Suppression",90,75,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,75,75,0,3.125,"Anxiety",-19.01,"Y1","Morbidity",1
"Loose Suppression",90,75,75,0,3.75,"Anxiety",-88,"Y1","Morbidity",1
"Loose Suppression",90,75,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,75,75,1,3.125,"Anxiety",-11.81,"Y1","Morbidity",1
"Loose Suppression",90,75,75,1,3.75,"Anxiety",-79.7,"Y1","Morbidity",1
"Loose Suppression",90,90,75,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,90,75,0,3.125,"Anxiety",-13.18,"Y1","Morbidity",1
"Loose Suppression",90,90,75,0,3.75,"Anxiety",-77.46,"Y1","Morbidity",1
"Loose Suppression",90,90,75,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",90,90,75,1,3.125,"Anxiety",-8.91,"Y1","Morbidity",1
"Loose Suppression",90,90,75,1,3.75,"Anxiety",-72.85,"Y1","Morbidity",1
"Loose Suppression",50,50,90,0,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,50,90,0,3.125,"Anxiety",-64.45,"Y1","Morbidity",1
"Loose Suppression",50,50,90,0,3.75,"Anxiety",-144.04,"Y1","Morbidity",1
"Loose Suppression",50,50,90,1,2.5,"Anxiety",0,"Y1","Morbidity",1
"Loose Suppression",50,50,90,1,3.125,"Anxiety",-51.37,"Y1","Morbidity",1
