"strategy","relax_strategies","vaccine_uptake","unmitigated_reproduction_rate","phase_1_vaccine_transmission_reduction","phase_2_3_vaccine_transmission_reduction","week","percentile_5th","percentile_50th","percentile_95th"
"Aggressive Elimination",1,60,3.75,75,90,28,0,1.86,5.01
"Aggressive Elimination",1,60,3.75,75,90,29,0.27,2.36,5.44
"Aggressive Elimination",1,60,3.75,75,90,30,0.14,2.14,5.59
"Aggressive Elimination",1,60,3.75,75,90,31,0.14,2.57,5.71
"Aggressive Elimination",1,60,3.75,75,90,32,0.14,2.57,5.72
"Aggressive Elimination",1,60,3.75,75,90,33,0.29,2.79,5.58
"Aggressive Elimination",1,60,3.75,75,90,34,0.28,2.86,6.29
"Aggressive Elimination",1,60,3.75,75,90,35,0.29,2.71,5.71
"Aggressive Elimination",1,60,3.75,75,90,36,0.14,2.79,5.59
"Aggressive Elimination",1,60,3.75,75,90,37,0.14,2.57,5.86
"Aggressive Elimination",1,60,3.75,75,90,38,0.14,2.29,5.16
"Aggressive Elimination",1,60,3.75,75,90,39,0.14,2.57,5.58
"Aggressive Elimination",1,60,3.75,75,90,40,0.28,2.86,6.29
"Aggressive Elimination",1,60,3.75,75,90,41,0.29,3.29,7.02
"Aggressive Elimination",1,60,3.75,75,90,42,0.57,3,8.16
"Aggressive Elimination",1,60,3.75,75,90,43,0.71,3.57,7.89
"Aggressive Elimination",1,60,3.75,75,90,44,0.71,3.29,8.14
"Aggressive Elimination",1,60,3.75,75,90,45,0.99,3.71,8.47
"Aggressive Elimination",1,60,3.75,75,90,46,0.98,3.36,8.44
"Aggressive Elimination",1,60,3.75,75,90,47,0.71,3,8.72
"Aggressive Elimination",1,60,3.75,75,90,48,0.99,3.5,7.87
"Aggressive Elimination",1,60,3.75,75,90,49,0.85,3.43,7.15
"Aggressive Elimination",1,60,3.75,75,90,50,0.84,3.29,7.86
"Aggressive Elimination",1,60,3.75,75,90,51,0.57,3.21,8.16
"Aggressive Elimination",1,60,3.75,75,90,52,0.71,2.86,6.6
"Aggressive Elimination",1,75,3.75,75,90,0,0.86,0.86,1
"Aggressive Elimination",1,75,3.75,75,90,1,0.86,1.71,3.01
"Aggressive Elimination",1,75,3.75,75,90,2,0.71,1.86,3.74
"Aggressive Elimination",1,75,3.75,75,90,3,0.43,1.57,3.01
"Aggressive Elimination",1,75,3.75,75,90,4,0.57,1.86,4.29
"Aggressive Elimination",1,75,3.75,75,90,5,0.56,1.86,4.86
"Aggressive Elimination",1,75,3.75,75,90,6,0.29,1.79,5.03
"Aggressive Elimination",1,75,3.75,75,90,7,0.28,1.93,4.71
"Aggressive Elimination",1,75,3.75,75,90,8,0.42,1.79,4.45
"Aggressive Elimination",1,75,3.75,75,90,9,0.14,1.71,4.71
"Aggressive Elimination",1,75,3.75,75,90,10,0.28,1.57,4.3
"Aggressive Elimination",1,75,3.75,75,90,11,0.28,1.57,4.01
"Aggressive Elimination",1,75,3.75,75,90,12,0,1.43,3.73
"Aggressive Elimination",1,75,3.75,75,90,13,0,1.5,4.29
"Aggressive Elimination",1,75,3.75,75,90,14,0,1.29,4.29
"Aggressive Elimination",1,75,3.75,75,90,15,0.14,1.57,3.45
"Aggressive Elimination",1,75,3.75,75,90,16,0,1.71,4.01
"Aggressive Elimination",1,75,3.75,75,90,17,0,1.71,3.86
"Aggressive Elimination",1,75,3.75,75,90,18,0.14,1.86,3.86
"Aggressive Elimination",1,75,3.75,75,90,19,0,1.79,3.71
"Aggressive Elimination",1,75,3.75,75,90,20,0.14,1.64,4.02
"Aggressive Elimination",1,75,3.75,75,90,21,0,1.57,3.86
"Aggressive Elimination",1,75,3.75,75,90,22,0,1.5,3.59
"Aggressive Elimination",1,75,3.75,75,90,23,0,1.5,3.86
"Aggressive Elimination",1,75,3.75,75,90,24,0,1.43,3.44
"Aggressive Elimination",1,75,3.75,75,90,25,0,1.29,3.44
"Aggressive Elimination",1,75,3.75,75,90,26,0,1.36,3.01
"Aggressive Elimination",1,75,3.75,75,90,27,0,1.29,3.3
"Aggressive Elimination",1,75,3.75,75,90,28,0.14,1.43,3.16
"Aggressive Elimination",1,75,3.75,75,90,29,0.14,1.5,3.43
"Aggressive Elimination",1,75,3.75,75,90,30,0.14,1.57,3.58
"Aggressive Elimination",1,75,3.75,75,90,31,0.14,1.57,4.43
"Aggressive Elimination",1,75,3.75,75,90,32,0.14,1.57,4
"Aggressive Elimination",1,75,3.75,75,90,33,0.29,1.57,3.87
"Aggressive Elimination",1,75,3.75,75,90,34,0.28,1.86,3.86
"Aggressive Elimination",1,75,3.75,75,90,35,0.14,1.64,4.16
"Aggressive Elimination",1,75,3.75,75,90,36,0.14,1.57,4.44
"Aggressive Elimination",1,75,3.75,75,90,37,0.29,1.5,4.15
"Aggressive Elimination",1,75,3.75,75,90,38,0.14,1.43,3.72
"Aggressive Elimination",1,75,3.75,75,90,39,0.14,1.29,3.71
"Aggressive Elimination",1,75,3.75,75,90,40,0.42,1.71,3.88
"Aggressive Elimination",1,75,3.75,75,90,41,0.43,2,4.86
"Aggressive Elimination",1,75,3.75,75,90,42,0.42,2.07,4.74
"Aggressive Elimination",1,75,3.75,75,90,43,0.42,2.14,4.86
"Aggressive Elimination",1,75,3.75,75,90,44,0.29,2.14,6.3
"Aggressive Elimination",1,75,3.75,75,90,45,0.29,2.07,5.61
"Aggressive Elimination",1,75,3.75,75,90,46,0.29,2,5.58
"Aggressive Elimination",1,75,3.75,75,90,47,0.29,1.86,5.61
"Aggressive Elimination",1,75,3.75,75,90,48,0.29,2.14,5.16
"Aggressive Elimination",1,75,3.75,75,90,49,0.42,2.21,4.87
"Aggressive Elimination",1,75,3.75,75,90,50,0.28,1.86,4.86
"Aggressive Elimination",1,75,3.75,75,90,51,0.14,1.86,4.86
"Aggressive Elimination",1,75,3.75,75,90,52,0.14,1.86,4.29
"Aggressive Elimination",1,90,3.75,75,90,0,0.86,0.86,1
"Aggressive Elimination",1,90,3.75,75,90,1,0.86,1.71,3.01
"Aggressive Elimination",1,90,3.75,75,90,2,0.71,1.86,3.74
"Aggressive Elimination",1,90,3.75,75,90,3,0.43,1.57,3.01
"Aggressive Elimination",1,90,3.75,75,90,4,0.57,1.86,4.29
"Aggressive Elimination",1,90,3.75,75,90,5,0.43,1.86,4.86
"Aggressive Elimination",1,90,3.75,75,90,6,0.29,1.86,5.02
"Aggressive Elimination",1,90,3.75,75,90,7,0.14,1.86,4.15
"Aggressive Elimination",1,90,3.75,75,90,8,0.28,1.71,5.01
"Aggressive Elimination",1,90,3.75,75,90,9,0.28,1.64,4.86
"Aggressive Elimination",1,90,3.75,75,90,10,0.42,1.71,4.73
"Aggressive Elimination",1,90,3.75,75,90,11,0.14,1.57,4.71
"Aggressive Elimination",1,90,3.75,75,90,12,0.14,1.43,4.29
"Aggressive Elimination",1,90,3.75,75,90,13,0.14,1.29,4.01
"Aggressive Elimination",1,90,3.75,75,90,14,0.29,1.5,3.57
"Aggressive Elimination",1,90,3.75,75,90,15,0.14,1.43,4
"Aggressive Elimination",1,90,3.75,75,90,16,0.14,1.57,3.71
"Aggressive Elimination",1,90,3.75,75,90,17,0.14,1.57,4
"Aggressive Elimination",1,90,3.75,75,90,18,0,1.71,4.01
"Aggressive Elimination",1,90,3.75,75,90,19,0,1.71,4.14
"Aggressive Elimination",1,90,3.75,75,90,20,0,1.71,3.73
"Aggressive Elimination",1,90,3.75,75,90,21,0,1.43,4.01
"Aggressive Elimination",1,90,3.75,75,90,22,0,1.43,3.86
"Aggressive Elimination",1,90,3.75,75,90,23,0,1.07,3.72
"Aggressive Elimination",1,90,3.75,75,90,24,0,1.14,2.86
"Aggressive Elimination",1,90,3.75,75,90,25,0,1.07,3.01
"Aggressive Elimination",1,90,3.75,75,90,26,0,1,3.14
"Aggressive Elimination",1,90,3.75,75,90,27,0,1,3.01
"Aggressive Elimination",1,90,3.75,75,90,28,0,1.14,3
"Aggressive Elimination",1,90,3.75,75,90,29,0,1.14,3.44
"Aggressive Elimination",1,90,3.75,75,90,30,0.14,1.29,3.15
"Aggressive Elimination",1,90,3.75,75,90,31,0,1.43,3.16
"Aggressive Elimination",1,90,3.75,75,90,32,0,1.29,3.29
"Aggressive Elimination",1,90,3.75,75,90,33,0,1,3.29
"Aggressive Elimination",1,90,3.75,75,90,34,0,1,2.86
"Aggressive Elimination",1,90,3.75,75,90,35,0,0.93,2.58
"Aggressive Elimination",1,90,3.75,75,90,36,0,0.86,2.71
"Aggressive Elimination",1,90,3.75,75,90,37,0,0.86,2.29
"Aggressive Elimination",1,90,3.75,75,90,38,0,0.71,2.43
"Aggressive Elimination",1,90,3.75,75,90,39,0,0.71,2.29
"Aggressive Elimination",1,90,3.75,75,90,40,0,1.14,3.01
"Aggressive Elimination",1,90,3.75,75,90,41,0.14,1.43,3.57
"Aggressive Elimination",1,90,3.75,75,90,42,0.14,1.43,4.01
"Aggressive Elimination",1,90,3.75,75,90,43,0.14,1.5,4.46
"Aggressive Elimination",1,90,3.75,75,90,44,0.29,1.57,4.3
"Aggressive Elimination",1,90,3.75,75,90,45,0.28,1.43,4.44
"Aggressive Elimination",1,90,3.75,75,90,46,0.14,1.43,4.74
"Aggressive Elimination",1,90,3.75,75,90,47,0.29,1.43,5.14
"Aggressive Elimination",1,90,3.75,75,90,48,0.43,1.43,3.86
"Aggressive Elimination",1,90,3.75,75,90,49,0.29,1.43,3.58
"Aggressive Elimination",1,90,3.75,75,90,50,0.14,1.29,4.01
"Aggressive Elimination",1,90,3.75,75,90,51,0.14,1.14,3.15
"Aggressive Elimination",1,90,3.75,75,90,52,0.14,1.14,3.01
"Aggressive Elimination",1,60,3.75,90,75,0,0.86,0.86,1
"Aggressive Elimination",1,60,3.75,90,75,1,0.86,1.71,3.01
"Aggressive Elimination",1,60,3.75,90,75,2,0.71,1.86,3.74
"Aggressive Elimination",1,60,3.75,90,75,3,0.43,1.57,3.01
"Aggressive Elimination",1,60,3.75,90,75,4,0.56,1.86,4.29
"Aggressive Elimination",1,60,3.75,90,75,5,0.43,2,4.29
"Aggressive Elimination",1,60,3.75,90,75,6,0.43,2,4.16
"Aggressive Elimination",1,60,3.75,90,75,7,0.42,2,4.57
"Aggressive Elimination",1,60,3.75,90,75,8,0.29,2,4.31
"Aggressive Elimination",1,60,3.75,90,75,9,0.14,1.86,4.71
"Aggressive Elimination",1,60,3.75,90,75,10,0.14,1.71,4.44
"Aggressive Elimination",1,60,3.75,90,75,11,0.14,1.86,4.17
"Aggressive Elimination",1,60,3.75,90,75,12,0,1.43,4.17
"Aggressive Elimination",1,60,3.75,90,75,13,0.14,1.43,4.29
"Aggressive Elimination",1,60,3.75,90,75,14,0.14,1.57,4.43
"Aggressive Elimination",1,60,3.75,90,75,15,0.14,1.43,4.34
"Aggressive Elimination",1,60,3.75,90,75,16,0.14,1.64,4.72
"Aggressive Elimination",1,60,3.75,90,75,17,0.14,1.64,5.73
"Aggressive Elimination",1,60,3.75,90,75,18,0.14,1.71,4.71
"Aggressive Elimination",1,60,3.75,90,75,19,0,1.79,4.86
"Aggressive Elimination",1,60,3.75,90,75,20,0,1.86,4.29
"Aggressive Elimination",1,60,3.75,90,75,21,0.14,1.93,4.15
"Aggressive Elimination",1,60,3.75,90,75,22,0.14,1.93,3.86
"Aggressive Elimination",1,60,3.75,90,75,23,0,1.71,3.86
"Aggressive Elimination",1,60,3.75,90,75,24,0,1.93,3.71
"Aggressive Elimination",1,60,3.75,90,75,25,0,1.71,3.58
"Aggressive Elimination",1,60,3.75,90,75,26,0.14,1.86,3.58
"Aggressive Elimination",1,60,3.75,90,75,27,0.14,2,4.01
"Aggressive Elimination",1,60,3.75,90,75,28,0.28,1.86,4.43
"Aggressive Elimination",1,60,3.75,90,75,29,0.29,2,4.44
"Aggressive Elimination",1,60,3.75,90,75,30,0.29,2.29,4.72
"Aggressive Elimination",1,60,3.75,90,75,31,0.28,2.57,5.58
"Aggressive Elimination",1,60,3.75,90,75,32,0.42,2.43,5.43
"Aggressive Elimination",1,60,3.75,90,75,33,0.43,2.57,5.57
"Aggressive Elimination",1,60,3.75,90,75,34,0.43,2.64,5.59
"Aggressive Elimination",1,60,3.75,90,75,35,0.43,2.5,5.86
"Aggressive Elimination",1,60,3.75,90,75,36,0.42,2.43,5.72
"Aggressive Elimination",1,60,3.75,90,75,37,0.28,2.43,5.46
"Aggressive Elimination",1,60,3.75,90,75,38,0.28,2.43,5.59
"Aggressive Elimination",1,60,3.75,90,75,39,0.42,2.71,5.86
"Aggressive Elimination",1,60,3.75,90,75,40,0.42,2.64,6.15
"Aggressive Elimination",1,60,3.75,90,75,41,0.57,3.29,7.58
"Aggressive Elimination",1,60,3.75,90,75,42,0.43,3.29,8.72
"Aggressive Elimination",1,60,3.75,90,75,43,0.43,3.64,9.19
"Aggressive Elimination",1,60,3.75,90,75,44,0.56,3.86,9.89
"Aggressive Elimination",1,60,3.75,90,75,45,0.56,3.86,10.58
"Aggressive Elimination",1,60,3.75,90,75,46,0.43,4,10.74
"Aggressive Elimination",1,60,3.75,90,75,47,0.57,4.21,9.74
"Aggressive Elimination",1,60,3.75,90,75,48,0.71,4.43,8.62
"Aggressive Elimination",1,60,3.75,90,75,49,0.56,4.43,9.18
"Aggressive Elimination",1,60,3.75,90,75,50,0.42,4,8.57
"Aggressive Elimination",1,60,3.75,90,75,51,0.43,4.29,8.61
"Aggressive Elimination",1,60,3.75,90,75,52,0.43,4.29,8.48
"Aggressive Elimination",1,75,3.75,90,50,0,0.86,0.86,1
"Aggressive Elimination",1,75,3.75,90,50,1,0.86,1.71,3.01
"Aggressive Elimination",1,75,3.75,90,50,2,0.71,1.86,3.74
"Aggressive Elimination",1,75,3.75,90,50,3,0.43,1.57,3.01
"Aggressive Elimination",1,75,3.75,90,50,4,0.57,1.86,4.29
"Aggressive Elimination",1,75,3.75,90,50,5,0.43,1.86,4.44
"Aggressive Elimination",1,75,3.75,90,50,6,0.42,1.71,4
"Aggressive Elimination",1,75,3.75,90,50,7,0.42,1.86,4.43
"Aggressive Elimination",1,75,3.75,90,50,8,0.29,1.71,4.59
"Aggressive Elimination",1,75,3.75,90,50,9,0.14,1.79,5.01
"Aggressive Elimination",1,75,3.75,90,50,10,0.14,1.64,3.87
"Aggressive Elimination",1,75,3.75,90,50,11,0.14,1.57,4.59
"Aggressive Elimination",1,75,3.75,90,50,12,0,1.29,4.15
"Aggressive Elimination",1,75,3.75,90,50,13,0,1.29,3.45
"Aggressive Elimination",1,75,3.75,90,50,14,0,1.57,3.44
"Aggressive Elimination",1,75,3.75,90,50,15,0.14,1.43,3.72
"Aggressive Elimination",1,75,3.75,90,50,16,0,1.57,4.01
"Aggressive Elimination",1,75,3.75,90,50,17,0,1.71,3.86
"Aggressive Elimination",1,75,3.75,90,50,18,0,1.57,3.74
"Aggressive Elimination",1,75,3.75,90,50,19,0,1.57,3.73
"Aggressive Elimination",1,75,3.75,90,50,20,0,1.71,4.02
"Aggressive Elimination",1,75,3.75,90,50,21,0,1.71,3.43
"Aggressive Elimination",1,75,3.75,90,50,22,0,1.57,3.15
"Aggressive Elimination",1,75,3.75,90,50,23,0,1.64,3.58
"Aggressive Elimination",1,75,3.75,90,50,24,0,1.57,3.73
"Aggressive Elimination",1,75,3.75,90,50,25,0,1.57,3.3
"Aggressive Elimination",1,75,3.75,90,50,26,0.14,1.43,3.14
"Aggressive Elimination",1,75,3.75,90,50,27,0.14,1.43,3.29
"Aggressive Elimination",1,75,3.75,90,50,28,0.29,1.43,3.57
"Aggressive Elimination",1,75,3.75,90,50,29,0.42,1.57,4.44
"Aggressive Elimination",1,75,3.75,90,50,30,0.29,1.93,4.86
"Aggressive Elimination",1,75,3.75,90,50,31,0.29,1.86,4.71
"Aggressive Elimination",1,75,3.75,90,50,32,0.14,2.14,4.86
"Aggressive Elimination",1,75,3.75,90,50,33,0.28,2.07,5.14
"Aggressive Elimination",1,75,3.75,90,50,34,0.29,2.36,5.43
"Aggressive Elimination",1,75,3.75,90,50,35,0.14,2.57,5.15
"Aggressive Elimination",1,75,3.75,90,50,36,0.14,2.43,5.58
"Aggressive Elimination",1,75,3.75,90,50,37,0.14,2.29,5.29
"Aggressive Elimination",1,75,3.75,90,50,38,0.42,2.43,6.02
"Aggressive Elimination",1,75,3.75,90,50,39,0.42,2.57,5.86
"Aggressive Elimination",1,75,3.75,90,50,40,0.57,2.93,5.44
"Aggressive Elimination",1,75,3.75,90,50,41,0.71,3.57,6.86
"Aggressive Elimination",1,75,3.75,90,50,42,0.99,3.79,8.3
"Aggressive Elimination",1,75,3.75,90,50,43,0.85,4,9.58
"Aggressive Elimination",1,75,3.75,90,50,44,0.86,4.57,9.74
"Aggressive Elimination",1,75,3.75,90,50,45,1,4.71,10
"Aggressive Elimination",1,75,3.75,90,50,46,1,5.07,11.04
"Aggressive Elimination",1,75,3.75,90,50,47,0.85,4.79,9.87
"Aggressive Elimination",1,75,3.75,90,50,48,0.99,5.14,10.01
"Aggressive Elimination",1,75,3.75,90,50,49,1.29,4.79,9.31
"Aggressive Elimination",1,75,3.75,90,50,50,0.86,4.79,9.44
"Aggressive Elimination",1,75,3.75,90,50,51,1,5,9.59
"Aggressive Elimination",1,75,3.75,90,50,52,1.29,4.71,9.16
"Aggressive Elimination",1,60,3.75,90,50,0,0.86,0.86,1
"Aggressive Elimination",1,60,3.75,90,50,1,0.86,1.71,3.01
"Aggressive Elimination",1,60,3.75,90,50,2,0.71,1.86,3.74
"Aggressive Elimination",1,60,3.75,90,50,3,0.43,1.57,3.01
"Aggressive Elimination",1,60,3.75,90,50,4,0.56,1.86,4.29
"Aggressive Elimination",1,60,3.75,90,50,5,0.43,2,4.29
"Aggressive Elimination",1,60,3.75,90,50,6,0.43,2,4.16
"Aggressive Elimination",1,60,3.75,90,50,7,0.42,2,4.57
"Aggressive Elimination",1,60,3.75,90,50,8,0.29,2,4.31
"Aggressive Elimination",1,60,3.75,90,50,9,0.14,1.86,4.71
"Aggressive Elimination",1,60,3.75,90,50,10,0.14,1.71,4.44
"Aggressive Elimination",1,60,3.75,90,50,11,0.14,1.86,4.17
"Aggressive Elimination",1,60,3.75,90,50,12,0,1.43,4.17
"Aggressive Elimination",1,60,3.75,90,50,13,0.14,1.43,4.29
"Aggressive Elimination",1,60,3.75,90,50,14,0.14,1.57,4.43
"Aggressive Elimination",1,60,3.75,90,50,15,0.14,1.43,4.34
"Aggressive Elimination",1,60,3.75,90,50,16,0.14,1.64,4.72
"Aggressive Elimination",1,60,3.75,90,50,17,0.14,1.64,5.74
"Aggressive Elimination",1,60,3.75,90,50,18,0.14,1.71,5.29
"Aggressive Elimination",1,60,3.75,90,50,19,0,1.79,4.34
"Aggressive Elimination",1,60,3.75,90,50,20,0,1.71,4.86
"Aggressive Elimination",1,60,3.75,90,50,21,0.14,1.79,4.44
"Aggressive Elimination",1,60,3.75,90,50,22,0.14,1.86,4.15
"Aggressive Elimination",1,60,3.75,90,50,23,0,2,3.73
"Aggressive Elimination",1,60,3.75,90,50,24,0,1.86,3.57
"Aggressive Elimination",1,60,3.75,90,50,25,0,1.86,3.57
"Aggressive Elimination",1,60,3.75,90,50,26,0.14,1.79,3.43
"Aggressive Elimination",1,60,3.75,90,50,27,0.14,1.86,4.29
"Aggressive Elimination",1,60,3.75,90,50,28,0.27,2,4.44
"Aggressive Elimination",1,60,3.75,90,50,29,0.29,2.57,5.01
"Aggressive Elimination",1,60,3.75,90,50,30,0.29,2.57,5.43
"Aggressive Elimination",1,60,3.75,90,50,31,0.28,3,5.87
"Aggressive Elimination",1,60,3.75,90,50,32,0.28,3.14,6.58
"Aggressive Elimination",1,60,3.75,90,50,33,0.42,3.21,6.57
"Aggressive Elimination",1,60,3.75,90,50,34,0.43,3.21,6.44
"Aggressive Elimination",1,60,3.75,90,50,35,0.43,3.43,6.43
"Aggressive Elimination",1,60,3.75,90,50,36,0.71,3.43,6.29
"Aggressive Elimination",1,60,3.75,90,50,37,0.57,3.43,5.86
"Aggressive Elimination",1,60,3.75,90,50,38,0.71,3.5,6.3
"Aggressive Elimination",1,60,3.75,90,50,39,0.57,3.71,6.88
"Aggressive Elimination",1,60,3.75,90,50,40,0.99,4,7.44
"Aggressive Elimination",1,60,3.75,90,50,41,1.14,4.36,8.71
"Aggressive Elimination",1,60,3.75,90,50,42,0.99,5.07,10.57
"Aggressive Elimination",1,60,3.75,90,50,43,1.28,5.79,12.87
"Aggressive Elimination",1,60,3.75,90,50,44,0.99,6.07,11.98
"Aggressive Elimination",1,60,3.75,90,50,45,1.14,6.64,12.79
"Aggressive Elimination",1,60,3.75,90,50,46,1.41,7.14,13.31
"Aggressive Elimination",1,60,3.75,90,50,47,1,7.07,13.16
"Aggressive Elimination",1,60,3.75,90,50,48,1.29,6.93,13.73
"Aggressive Elimination",1,60,3.75,90,50,49,1.99,7.43,13.01
"Aggressive Elimination",1,60,3.75,90,50,50,1.57,6.71,13.01
"Aggressive Elimination",1,60,3.75,90,50,51,1.7,6.71,12.74
"Aggressive Elimination",1,60,3.75,90,50,52,1.7,6.29,11.5
"Aggressive Elimination",1,90,3.75,90,75,0,0.86,0.86,1
"Aggressive Elimination",1,90,3.75,90,75,1,0.86,1.71,3.01
"Aggressive Elimination",1,90,3.75,90,75,2,0.71,1.86,3.74
"Aggressive Elimination",1,90,3.75,90,75,3,0.43,1.57,3.01
"Aggressive Elimination",1,90,3.75,90,75,4,0.57,1.86,4.29
"Aggressive Elimination",1,90,3.75,90,75,5,0.43,1.86,4.44
"Aggressive Elimination",1,90,3.75,90,75,6,0.42,1.86,4
"Aggressive Elimination",1,90,3.75,90,75,7,0.43,1.93,4.29
"Aggressive Elimination",1,90,3.75,90,75,8,0.43,1.71,4.15
"Aggressive Elimination",1,90,3.75,90,75,9,0.14,1.79,4.58
"Aggressive Elimination",1,90,3.75,90,75,10,0.41,1.71,4.43
"Aggressive Elimination",1,90,3.75,90,75,11,0.27,1.57,3.72
"Aggressive Elimination",1,90,3.75,90,75,12,0.14,1.29,3.46
"Aggressive Elimination",1,90,3.75,90,75,13,0,1.14,4.01
"Aggressive Elimination",1,90,3.75,90,75,14,0,1.14,3.86
"Aggressive Elimination",1,90,3.75,90,75,15,0,1.14,3.31
"Aggressive Elimination",1,90,3.75,90,75,16,0,1.21,3.31
"Aggressive Elimination",1,90,3.75,90,75,17,0,1.07,3.57
"Aggressive Elimination",1,90,3.75,90,75,18,0,1.29,4.3
"Aggressive Elimination",1,90,3.75,90,75,19,0,1.29,4
"Aggressive Elimination",1,90,3.75,90,75,20,0,1.5,3.72
"Aggressive Elimination",1,90,3.75,90,75,21,0,1.29,4.29
"Aggressive Elimination",1,90,3.75,90,75,22,0,1.29,4.01
"Aggressive Elimination",1,90,3.75,90,75,23,0,1.14,3.01
"Aggressive Elimination",1,90,3.75,90,75,24,0,1,3.01
"Aggressive Elimination",1,90,3.75,90,75,25,0,0.71,3.02
"Aggressive Elimination",1,90,3.75,90,75,26,0,0.86,3.29
"Aggressive Elimination",1,90,3.75,90,75,27,0,0.71,3.16
"Aggressive Elimination",1,90,3.75,90,75,28,0,0.86,3.01
"Aggressive Elimination",1,90,3.75,90,75,29,0,0.86,3.15
"Aggressive Elimination",1,90,3.75,90,75,30,0,1,3.01
"Aggressive Elimination",1,90,3.75,90,75,31,0,1,3.15
"Aggressive Elimination",1,90,3.75,90,75,32,0,1,3.43
"Aggressive Elimination",1,90,3.75,90,75,33,0,0.86,3
"Aggressive Elimination",1,90,3.75,90,75,34,0,0.93,3.17
"Aggressive Elimination",1,90,3.75,90,75,35,0,0.93,3.43
"Aggressive Elimination",1,90,3.75,90,75,36,0,0.93,3.19
"Aggressive Elimination",1,90,3.75,90,75,37,0,1,3.14
"Aggressive Elimination",1,90,3.75,90,75,38,0,1.07,3.45
"Aggressive Elimination",1,90,3.75,90,75,39,0,1,3.3
"Aggressive Elimination",1,90,3.75,90,75,40,0.14,1.36,4.01
"Aggressive Elimination",1,90,3.75,90,75,41,0.14,1.71,4.46
"Aggressive Elimination",1,90,3.75,90,75,42,0.29,2.21,5.16
"Aggressive Elimination",1,90,3.75,90,75,43,0.29,2,5.59
"Aggressive Elimination",1,90,3.75,90,75,44,0.29,2,6.44
"Aggressive Elimination",1,90,3.75,90,75,45,0.14,2.07,6.15
"Aggressive Elimination",1,90,3.75,90,75,46,0.29,2,5.44
"Aggressive Elimination",1,90,3.75,90,75,47,0.14,1.86,5.46
"Aggressive Elimination",1,90,3.75,90,75,48,0.14,2.07,5.19
"Aggressive Elimination",1,90,3.75,90,75,49,0.28,2.14,4.72
"Aggressive Elimination",1,90,3.75,90,75,50,0.29,1.71,4.86
"Aggressive Elimination",1,90,3.75,90,75,51,0.14,1.86,4.15
"Aggressive Elimination",1,90,3.75,90,75,52,0.29,1.57,4
"Aggressive Elimination",1,90,3.75,90,50,0,0.86,0.86,1
"Aggressive Elimination",1,90,3.75,90,50,1,0.86,1.71,3.01
"Aggressive Elimination",1,90,3.75,90,50,2,0.71,1.86,3.74
"Aggressive Elimination",1,90,3.75,90,50,3,0.43,1.57,3.01
"Aggressive Elimination",1,90,3.75,90,50,4,0.57,1.86,4.29
"Aggressive Elimination",1,90,3.75,90,50,5,0.43,1.86,4.44
"Aggressive Elimination",1,90,3.75,90,50,6,0.42,1.86,4
"Aggressive Elimination",1,90,3.75,90,50,7,0.43,1.93,4.29
"Aggressive Elimination",1,90,3.75,90,50,8,0.43,1.71,4.15
"Aggressive Elimination",1,90,3.75,90,50,9,0.14,1.79,4.58
"Aggressive Elimination",1,90,3.75,90,50,10,0.41,1.71,4.43
"Aggressive Elimination",1,90,3.75,90,50,11,0.27,1.57,3.72
"Aggressive Elimination",1,90,3.75,90,50,12,0.14,1.29,3.46
"Aggressive Elimination",1,90,3.75,90,50,13,0,1.14,4.01
"Aggressive Elimination",1,90,3.75,90,50,14,0,1.14,3.86
"Aggressive Elimination",1,90,3.75,90,50,15,0,1.14,3.31
"Aggressive Elimination",1,90,3.75,90,50,16,0,1.21,3.31
"Aggressive Elimination",1,90,3.75,90,50,17,0,1.07,3.57
"Aggressive Elimination",1,90,3.75,90,50,18,0,1.07,4.01
"Aggressive Elimination",1,90,3.75,90,50,19,0,1.29,3.72
"Aggressive Elimination",1,90,3.75,90,50,20,0,1.29,3.58
"Aggressive Elimination",1,90,3.75,90,50,21,0,1.29,4.01
"Aggressive Elimination",1,90,3.75,90,50,22,0,1.14,4
"Aggressive Elimination",1,90,3.75,90,50,23,0,1.21,3.44
"Aggressive Elimination",1,90,3.75,90,50,24,0,1,2.86
"Aggressive Elimination",1,90,3.75,90,50,25,0,1,2.86
"Aggressive Elimination",1,90,3.75,90,50,26,0,1,3.3
"Aggressive Elimination",1,90,3.75,90,50,27,0,1,2.87
"Aggressive Elimination",1,90,3.75,90,50,28,0,1.14,3.3
"Aggressive Elimination",1,90,3.75,90,50,29,0,1.21,3.86
"Aggressive Elimination",1,90,3.75,90,50,30,0.14,1.29,3.72
"Aggressive Elimination",1,90,3.75,90,50,31,0,1.43,3.87
"Aggressive Elimination",1,90,3.75,90,50,32,0,1.57,4.46
"Aggressive Elimination",1,90,3.75,90,50,33,0.14,1.71,4.29
"Aggressive Elimination",1,90,3.75,90,50,34,0.14,1.64,4.43
"Aggressive Elimination",1,90,3.75,90,50,35,0,1.71,4.45
"Aggressive Elimination",1,90,3.75,90,50,36,0.14,1.86,4.43
"Aggressive Elimination",1,90,3.75,90,50,37,0.14,1.71,4.15
"Aggressive Elimination",1,90,3.75,90,50,38,0.14,1.57,4.3
"Aggressive Elimination",1,90,3.75,90,50,39,0.14,1.57,4.31
"Aggressive Elimination",1,90,3.75,90,50,40,0.29,1.86,5.14
