"v1trans","v2trans","vUptake","strategy","relax","R0","HALYprice","p"
90,75,60,"Loose Suppression",0,3.75,0,0.321383445058018
50,90,60,"Loose Suppression",0,3.75,0,0.435744105139747
75,90,60,"Loose Suppression",0,3.75,0,0.720146395033225
90,90,60,"Loose Suppression",0,3.75,0,0.685102992458269
50,50,75,"Loose Suppression",0,3.75,0,0.918989170575514
75,50,75,"Loose Suppression",0,3.75,0,0.596188176888973
90,50,75,"Loose Suppression",0,3.75,0,0.74957023980096
50,75,75,"Loose Suppression",0,3.75,0,0.932809934252873
75,75,75,"Loose Suppression",0,3.75,0,0.446186485001817
90,75,75,"Loose Suppression",0,3.75,0,0.283391023986042
50,90,75,"Loose Suppression",0,3.75,0,0.15137288114056
75,90,75,"Loose Suppression",0,3.75,0,0.220196109265089
90,90,75,"Loose Suppression",0,3.75,0,0.586819441290572
50,50,90,"Loose Suppression",0,3.75,0,0.805114992894232
75,50,90,"Loose Suppression",0,3.75,0,0.877828115830198
90,50,90,"Loose Suppression",0,3.75,0,0.957595866639167
50,75,90,"Loose Suppression",0,3.75,0,0.332950285403058
75,75,90,"Loose Suppression",0,3.75,0,0.100155180320144
90,75,90,"Loose Suppression",0,3.75,0,0.183568497188389
50,90,90,"Loose Suppression",0,3.75,0,0.701318791834638
75,90,90,"Loose Suppression",0,3.75,0,0.567594164749607
90,90,90,"Loose Suppression",0,3.75,0,0.232050210470334
50,50,60,"Tight Suppression",0,3.75,0,0.567916294792667
75,50,60,"Tight Suppression",0,3.75,0,0.18106940574944
90,50,60,"Tight Suppression",0,3.75,0,0.744190000230446
50,75,60,"Tight Suppression",0,3.75,0,0.925649588694796
75,75,60,"Tight Suppression",0,3.75,0,0.521338708000258
90,75,60,"Tight Suppression",0,3.75,0,0.995796019444242
50,90,60,"Tight Suppression",0,3.75,0,0.992701941169798
75,90,60,"Tight Suppression",0,3.75,0,0.835933211492375
90,90,60,"Tight Suppression",0,3.75,0,0.148854233790189
50,50,75,"Tight Suppression",0,3.75,0,0.293847782770172
75,50,75,"Tight Suppression",0,3.75,0,0.208831827621907
90,50,75,"Tight Suppression",0,3.75,0,0.687758592655882
50,75,75,"Tight Suppression",0,3.75,0,0.637216159608215
75,75,75,"Tight Suppression",0,3.75,0,0.899483352899551
90,75,75,"Tight Suppression",0,3.75,0,0.528879594057798
50,90,75,"Tight Suppression",0,3.75,0,0.805745206074789
75,90,75,"Tight Suppression",0,3.75,0,0.651679983595386
90,90,75,"Tight Suppression",0,3.75,0,0.595890060765669
50,50,90,"Tight Suppression",0,3.75,0,0.738198043312877
75,50,90,"Tight Suppression",0,3.75,0,0.576996170217171
90,50,90,"Tight Suppression",0,3.75,0,0.563496599672362
50,75,90,"Tight Suppression",0,3.75,0,0.552313093096018
75,75,90,"Tight Suppression",0,3.75,0,0.0578949064947665
90,75,90,"Tight Suppression",0,3.75,0,0.139689162140712
50,90,90,"Tight Suppression",0,3.75,0,0.145660147536546
75,90,90,"Tight Suppression",0,3.75,0,0.538873479235917
90,90,90,"Tight Suppression",0,3.75,0,0.515417226124555
50,50,60,"Moderate Elimination",0,3.75,0,0.690269239479676
75,50,60,"Moderate Elimination",0,3.75,0,0.969223503954709
90,50,60,"Moderate Elimination",0,3.75,0,0.466694084694609
50,75,60,"Moderate Elimination",0,3.75,0,0.0733149787411094
75,75,60,"Moderate Elimination",0,3.75,0,0.520259594311938
90,75,60,"Moderate Elimination",0,3.75,0,0.675623532384634
50,90,60,"Moderate Elimination",0,3.75,0,0.866912740282714
75,90,60,"Moderate Elimination",0,3.75,0,0.201065466739237
90,90,60,"Moderate Elimination",0,3.75,0,0.0337789028417319
50,50,75,"Moderate Elimination",0,3.75,0,0.6044298755005
75,50,75,"Moderate Elimination",0,3.75,0,0.791182524291798
90,50,75,"Moderate Elimination",0,3.75,0,0.0479710802901536
50,75,75,"Moderate Elimination",0,3.75,0,0.131288935197517
75,75,75,"Moderate Elimination",0,3.75,0,0.619767423486337
90,75,75,"Moderate Elimination",0,3.75,0,0.677482364932075
50,90,75,"Moderate Elimination",0,3.75,0,0.105445398483425
75,90,75,"Moderate Elimination",0,3.75,0,0.814304281491786
90,90,75,"Moderate Elimination",0,3.75,0,0.551357202930376
50,50,90,"Moderate Elimination",0,3.75,0,0.495342913549393
75,50,90,"Moderate Elimination",0,3.75,0,0.623204198898748
90,50,90,"Moderate Elimination",0,3.75,0,0.638681977987289
50,75,90,"Moderate Elimination",0,3.75,0,0.429611209314317
75,75,90,"Moderate Elimination",0,3.75,0,0.648554153973237
90,75,90,"Moderate Elimination",0,3.75,0,0.323541168123484
50,90,90,"Moderate Elimination",0,3.75,0,0.310804342152551
75,90,90,"Moderate Elimination",0,3.75,0,0.00585465738549829
90,90,90,"Moderate Elimination",0,3.75,0,0.716538437176496
50,50,60,"Aggressive Elimination",0,3.75,0,0.792341204592958
75,50,60,"Aggressive Elimination",0,3.75,0,0.423957431223243
90,50,60,"Aggressive Elimination",0,3.75,0,0.434468062128872
50,75,60,"Aggressive Elimination",0,3.75,0,0.63002007547766
75,75,60,"Aggressive Elimination",0,3.75,0,0.44848899776116
90,75,60,"Aggressive Elimination",0,3.75,0,0.63354153977707
50,90,60,"Aggressive Elimination",0,3.75,0,0.760073596611619
75,90,60,"Aggressive Elimination",0,3.75,0,0.72575321001932
90,90,60,"Aggressive Elimination",0,3.75,0,0.793577216565609
50,50,75,"Aggressive Elimination",0,3.75,0,0.77764382166788
75,50,75,"Aggressive Elimination",0,3.75,0,0.774513662327081
90,50,75,"Aggressive Elimination",0,3.75,0,0.359832889866084
50,75,75,"Aggressive Elimination",0,3.75,0,0.703018937958404
75,75,75,"Aggressive Elimination",0,3.75,0,0.028941344935447
90,75,75,"Aggressive Elimination",0,3.75,0,0.624575373949483
50,90,75,"Aggressive Elimination",0,3.75,0,0.194446095498279
75,90,75,"Aggressive Elimination",0,3.75,0,0.393952123587951
90,90,75,"Aggressive Elimination",0,3.75,0,0.566898520803079
50,50,90,"Aggressive Elimination",0,3.75,0,0.888706672703847
75,50,90,"Aggressive Elimination",0,3.75,0,0.561022863723338
90,50,90,"Aggressive Elimination",0,3.75,0,0.0212262743152678
50,75,90,"Aggressive Elimination",0,3.75,0,0.077978144865483
75,75,90,"Aggressive Elimination",0,3.75,0,0.439323009224609
90,75,90,"Aggressive Elimination",0,3.75,0,0.936230751220137
50,90,90,"Aggressive Elimination",0,3.75,0,0.106326742330566
75,90,90,"Aggressive Elimination",0,3.75,0,0.921404228545725
90,90,90,"Aggressive Elimination",0,3.75,0,0.299560726853088
50,50,60,"Loose Suppression",1,3.75,0,0.747868763515726
75,50,60,"Loose Suppression",1,3.75,0,0.568522376241162
90,50,60,"Loose Suppression",1,3.75,0,0.247675971593708
50,75,60,"Loose Suppression",1,3.75,0,0.348446823656559
75,75,60,"Loose Suppression",1,3.75,0,0.704470370197669
90,75,60,"Loose Suppression",1,3.75,0,0.102218486834317
50,90,60,"Loose Suppression",1,3.75,0,0.464222979964688
75,90,60,"Loose Suppression",1,3.75,0,0.707593282684684
90,90,60,"Loose Suppression",1,3.75,0,0.774560515768826
50,50,75,"Loose Suppression",1,3.75,0,0.254084444604814
75,50,75,"Loose Suppression",1,3.75,0,0.280662785051391
90,50,75,"Loose Suppression",1,3.75,0,0.769949842710048
50,75,75,"Loose Suppression",1,3.75,0,0.590900455601513
75,75,75,"Loose Suppression",1,3.75,0,0.53264538012445
90,75,75,"Loose Suppression",1,3.75,0,0.362204397795722
50,90,75,"Loose Suppression",1,3.75,0,0.809539527632296
75,90,75,"Loose Suppression",1,3.75,0,0.287001309217885
90,90,75,"Loose Suppression",1,3.75,0,0.366200922755525
50,50,90,"Loose Suppression",1,3.75,0,0.579510792857036
75,50,90,"Loose Suppression",1,3.75,0,0.112654590047896
90,50,90,"Loose Suppression",1,3.75,0,0.955861364025623
50,75,90,"Loose Suppression",1,3.75,0,0.373384522972628
75,75,90,"Loose Suppression",1,3.75,0,0.930869522038847
90,75,90,"Loose Suppression",1,3.75,0,0.543989070225507
50,90,90,"Loose Suppression",1,3.75,0,0.548171492991969
75,90,90,"Loose Suppression",1,3.75,0,0.121582552790642
90,90,90,"Loose Suppression",1,3.75,0,0.194138255901635
50,50,60,"Tight Suppression",1,3.75,0,0.490762174595147
75,50,60,"Tight Suppression",1,3.75,0,0.880249232752249
90,50,60,"Tight Suppression",1,3.75,0,0.416073372587562
50,75,60,"Tight Suppression",1,3.75,0,0.714380840305239
75,75,60,"Tight Suppression",1,3.75,0,0.27324948925525
90,75,60,"Tight Suppression",1,3.75,0,0.690956558100879
50,90,60,"Tight Suppression",1,3.75,0,0.804305492667481
75,90,60,"Tight Suppression",1,3.75,0,0.70504560531117
90,90,60,"Tight Suppression",1,3.75,0,0.586240081815049
50,50,75,"Tight Suppression",1,3.75,0,0.614942365093157
75,50,75,"Tight Suppression",1,3.75,0,0.424082197714597
90,50,75,"Tight Suppression",1,3.75,0,0.937418003100902
50,75,75,"Tight Suppression",1,3.75,0,0.280452529666945
75,75,75,"Tight Suppression",1,3.75,0,0.739714600611478
90,75,75,"Tight Suppression",1,3.75,0,0.0114229682367295
50,90,75,"Tight Suppression",1,3.75,0,0.796474402537569
75,90,75,"Tight Suppression",1,3.75,0,0.519180380739272
90,90,75,"Tight Suppression",1,3.75,0,0.783260274678469
50,50,90,"Tight Suppression",1,3.75,0,0.201466198079288
75,50,90,"Tight Suppression",1,3.75,0,0.894649933092296
90,50,90,"Tight Suppression",1,3.75,0,0.12024459708482
50,75,90,"Tight Suppression",1,3.75,0,0.0750030244234949
75,75,90,"Tight Suppression",1,3.75,0,0.142910799011588
90,75,90,"Tight Suppression",1,3.75,0,0.608097776770592
50,90,90,"Tight Suppression",1,3.75,0,0.872263511642814
75,90,90,"Tight Suppression",1,3.75,0,0.45523987384513
90,90,90,"Tight Suppression",1,3.75,0,0.049111835192889
50,50,60,"Moderate Elimination",1,3.75,0,0.630857560550794
75,50,60,"Moderate Elimination",1,3.75,0,0.000804212177172303
90,50,60,"Moderate Elimination",1,3.75,0,0.145337148569524
50,75,60,"Moderate Elimination",1,3.75,0,0.953085807384923
75,75,60,"Moderate Elimination",1,3.75,0,0.185013906564564
90,75,60,"Moderate Elimination",1,3.75,0,0.567394717596471
50,90,60,"Moderate Elimination",1,3.75,0,0.949682379374281
75,90,60,"Moderate Elimination",1,3.75,0,0.578126206994057
90,90,60,"Moderate Elimination",1,3.75,0,0.962556844577193
50,50,75,"Moderate Elimination",1,3.75,0,0.841778103495017
75,50,75,"Moderate Elimination",1,3.75,0,0.259007605258375
90,50,75,"Moderate Elimination",1,3.75,0,0.896325573790818
50,75,75,"Moderate Elimination",1,3.75,0,0.542207415448502
75,75,75,"Moderate Elimination",1,3.75,0,0.210590216098353
90,75,75,"Moderate Elimination",1,3.75,0,0.54654928855598
50,90,75,"Moderate Elimination",1,3.75,0,0.529171176953241
75,90,75,"Moderate Elimination",1,3.75,0,0.871728142723441
90,90,75,"Moderate Elimination",1,3.75,0,0.790945118991658
50,50,90,"Moderate Elimination",1,3.75,0,0.0624033303465694
75,50,90,"Moderate Elimination",1,3.75,0,0.176125150173903
90,50,90,"Moderate Elimination",1,3.75,0,0.589598089223728
50,75,90,"Moderate Elimination",1,3.75,0,0.0281931904610246
75,75,90,"Moderate Elimination",1,3.75,0,0.315227751154453
90,75,90,"Moderate Elimination",1,3.75,0,0.119807560928166
50,90,90,"Moderate Elimination",1,3.75,0,0.279455920681357
75,90,90,"Moderate Elimination",1,3.75,0,0.49157444993034
90,90,90,"Moderate Elimination",1,3.75,0,0.192153660580516
50,50,60,"Aggressive Elimination",1,3.75,0,0.697060655336827
75,50,60,"Aggressive Elimination",1,3.75,0,0.798945984104648
90,50,60,"Aggressive Elimination",1,3.75,0,0.732199853984639
50,75,60,"Aggressive Elimination",1,3.75,0,0.457230098312721
75,75,60,"Aggressive Elimination",1,3.75,0,0.709622038993984
90,75,60,"Aggressive Elimination",1,3.75,0,0.0563247434329242
50,90,60,"Aggressive Elimination",1,3.75,0,0.384931670036167
75,90,60,"Aggressive Elimination",1,3.75,0,0.524332301691175
90,90,60,"Aggressive Elimination",1,3.75,0,0.721542492741719
50,50,75,"Aggressive Elimination",1,3.75,0,0.00408000382594764
75,50,75,"Aggressive Elimination",1,3.75,0,0.297239104053006
90,50,75,"Aggressive Elimination",1,3.75,0,0.331044357270002
50,75,75,"Aggressive Elimination",1,3.75,0,0.176534010563046
75,75,75,"Aggressive Elimination",1,3.75,0,0.513764076633379
90,75,75,"Aggressive Elimination",1,3.75,0,0.383530136197805
50,90,75,"Aggressive Elimination",1,3.75,0,0.197390910470858
75,90,75,"Aggressive Elimination",1,3.75,0,0.678115623537451
90,90,75,"Aggressive Elimination",1,3.75,0,0.249405586859211
50,50,90,"Aggressive Elimination",1,3.75,0,0.375250191427767
75,50,90,"Aggressive Elimination",1,3.75,0,0.725868239998817
90,50,90,"Aggressive Elimination",1,3.75,0,0.790298552019522
50,75,90,"Aggressive Elimination",1,3.75,0,0.708279924932867
75,75,90,"Aggressive Elimination",1,3.75,0,0.832485490012914
90,75,90,"Aggressive Elimination",1,3.75,0,0.990098464302719
50,90,90,"Aggressive Elimination",1,3.75,0,0.904410581337288
75,90,90,"Aggressive Elimination",1,3.75,0,0.973547036992386
90,90,90,"Aggressive Elimination",1,3.75,0,0.13971326733008
50,50,60,"Loose Suppression",0,2.5,1000,0.229785805568099
75,50,60,"Loose Suppression",0,2.5,1000,0.926309327362105
90,50,60,"Loose Suppression",0,2.5,1000,0.985545162111521
50,75,60,"Loose Suppression",0,2.5,1000,0.203925643349066
75,75,60,"Loose Suppression",0,2.5,1000,0.439272272633389
90,75,60,"Loose Suppression",0,2.5,1000,0.954844685271382
50,90,60,"Loose Suppression",0,2.5,1000,0.724547080229968
75,90,60,"Loose Suppression",0,2.5,1000,0.546347708906978
90,90,60,"Loose Suppression",0,2.5,1000,0.842859604163095
50,50,75,"Loose Suppression",0,2.5,1000,0.641442057676613
75,50,75,"Loose Suppression",0,2.5,1000,0.562133235391229
90,50,75,"Loose Suppression",0,2.5,1000,0.789198962040246
50,75,75,"Loose Suppression",0,2.5,1000,0.392296523088589
75,75,75,"Loose Suppression",0,2.5,1000,0.996708320453763
90,75,75,"Loose Suppression",0,2.5,1000,0.575471526477486
50,90,75,"Loose Suppression",0,2.5,1000,0.0369985273573548
75,90,75,"Loose Suppression",0,2.5,1000,0.876710807206109
90,90,75,"Loose Suppression",0,2.5,1000,0.0376004716381431
50,50,90,"Loose Suppression",0,2.5,1000,0.318142622010782
75,50,90,"Loose Suppression",0,2.5,1000,0.0234881746582687
90,50,90,"Loose Suppression",0,2.5,1000,0.0762934703379869
50,75,90,"Loose Suppression",0,2.5,1000,0.0883253288920969
75,75,90,"Loose Suppression",0,2.5,1000,0.630441241199151
90,75,90,"Loose Suppression",0,2.5,1000,0.759560053469613
50,90,90,"Loose Suppression",0,2.5,1000,0.603625314775854
75,90,90,"Loose Suppression",0,2.5,1000,0.857772714225575
90,90,90,"Loose Suppression",0,2.5,1000,0.0278284295927733
50,50,60,"Tight Suppression",0,2.5,1000,0.360740141244605
75,50,60,"Tight Suppression",0,2.5,1000,0.485264111775905
90,50,60,"Tight Suppression",0,2.5,1000,0.465981639456004
50,75,60,"Tight Suppression",0,2.5,1000,0.688465039245784
75,75,60,"Tight Suppression",0,2.5,1000,0.0507679851725698
90,75,60,"Tight Suppression",0,2.5,1000,0.118453394854441
50,90,60,"Tight Suppression",0,2.5,1000,0.252991582499817
75,90,60,"Tight Suppression",0,2.5,1000,0.0109498123638332
90,90,60,"Tight Suppression",0,2.5,1000,0.663860826985911
50,50,75,"Tight Suppression",0,2.5,1000,0.849166300613433
75,50,75,"Tight Suppression",0,2.5,1000,0.268564647063613
90,50,75,"Tight Suppression",0,2.5,1000,0.947660063626245
50,75,75,"Tight Suppression",0,2.5,1000,0.179999911924824
75,75,75,"Tight Suppression",0,2.5,1000,0.0698197262827307
90,75,75,"Tight Suppression",0,2.5,1000,0.7405776665546
50,90,75,"Tight Suppression",0,2.5,1000,0.360831713769585
75,90,75,"Tight Suppression",0,2.5,1000,0.662874607369304
90,90,75,"Tight Suppression",0,2.5,1000,0.555470210965723
50,50,90,"Tight Suppression",0,2.5,1000,0.596496780402958
75,50,90,"Tight Suppression",0,2.5,1000,0.837716957787052
90,50,90,"Tight Suppression",0,2.5,1000,0.00235819374211133
50,75,90,"Tight Suppression",0,2.5,1000,0.244480813620612
75,75,90,"Tight Suppression",0,2.5,1000,0.714797680499032
90,75,90,"Tight Suppression",0,2.5,1000,0.140487387310714
50,90,90,"Tight Suppression",0,2.5,1000,0.210435354150832
75,90,90,"Tight Suppression",0,2.5,1000,0.331260352162644
90,90,90,"Tight Suppression",0,2.5,1000,0.334259914932773
50,50,60,"Moderate Elimination",0,2.5,1000,0.0277616465464234
75,50,60,"Moderate Elimination",0,2.5,1000,0.671528229489923
90,50,60,"Moderate Elimination",0,2.5,1000,0.404996015364304
50,75,60,"Moderate Elimination",0,2.5,1000,0.452196061145514
75,75,60,"Moderate Elimination",0,2.5,1000,0.261709728045389
90,75,60,"Moderate Elimination",0,2.5,1000,0.434565457282588
50,90,60,"Moderate Elimination",0,2.5,1000,0.465536229545251
75,90,60,"Moderate Elimination",0,2.5,1000,0.987011861056089
90,90,60,"Moderate Elimination",0,2.5,1000,0.238642758224159
50,50,75,"Moderate Elimination",0,2.5,1000,0.823706527240574
75,50,75,"Moderate Elimination",0,2.5,1000,0.904071253258735
90,50,75,"Moderate Elimination",0,2.5,1000,0.408432224532589
50,75,75,"Moderate Elimination",0,2.5,1000,0.342056632274762
75,75,75,"Moderate Elimination",0,2.5,1000,0.379245323361829
90,75,75,"Moderate Elimination",0,2.5,1000,0.198817313183099
50,90,75,"Moderate Elimination",0,2.5,1000,0.220692618982866
75,90,75,"Moderate Elimination",0,2.5,1000,0.697609045542777
90,90,75,"Moderate Elimination",0,2.5,1000,0.142822838388383
50,50,90,"Moderate Elimination",0,2.5,1000,0.105395916849375
75,50,90,"Moderate Elimination",0,2.5,1000,0.49412323278375
90,50,90,"Moderate Elimination",0,2.5,1000,0.814182283356786
50,75,90,"Moderate Elimination",0,2.5,1000,0.51792907807976
75,75,90,"Moderate Elimination",0,2.5,1000,0.743916435632855
90,75,90,"Moderate Elimination",0,2.5,1000,0.125805055024102
50,90,90,"Moderate Elimination",0,2.5,1000,0.765620643505827
75,90,90,"Moderate Elimination",0,2.5,1000,0.0175409531220794
90,90,90,"Moderate Elimination",0,2.5,1000,0.534592626383528
50,50,60,"Aggressive Elimination",0,2.5,1000,0.921858975430951
75,50,60,"Aggressive Elimination",0,2.5,1000,0.151169978547841
90,50,60,"Aggressive Elimination",0,2.5,1000,0.870751032140106
50,75,60,"Aggressive Elimination",0,2.5,1000,0.0606388768646866
75,75,60,"Aggressive Elimination",0,2.5,1000,0.980540120508522
90,75,60,"Aggressive Elimination",0,2.5,1000,0.942732305498794
50,90,60,"Aggressive Elimination",0,2.5,1000,0.705308019649237
75,90,60,"Aggressive Elimination",0,2.5,1000,0.59689515363425
90,90,60,"Aggressive Elimination",0,2.5,1000,0.334432819858193
50,50,75,"Aggressive Elimination",0,2.5,1000,0.0726565171498805
75,50,75,"Aggressive Elimination",0,2.5,1000,0.529607804492116
90,50,75,"Aggressive Elimination",0,2.5,1000,0.141406688140705
50,75,75,"Aggressive Elimination",0,2.5,1000,0.581424119183794
75,75,75,"Aggressive Elimination",0,2.5,1000,0.616672013420612
90,75,75,"Aggressive Elimination",0,2.5,1000,0.787478029262275
50,90,75,"Aggressive Elimination",0,2.5,1000,0.800963809480891
75,90,75,"Aggressive Elimination",0,2.5,1000,0.963641525479034
90,90,75,"Aggressive Elimination",0,2.5,1000,0.5446533607319
50,50,90,"Aggressive Elimination",0,2.5,1000,0.897951308405027
75,50,90,"Aggressive Elimination",0,2.5,1000,0.689551014918834
90,50,90,"Aggressive Elimination",0,2.5,1000,0.877711449051276
50,75,90,"Aggressive Elimination",0,2.5,1000,0.769092535832897
75,75,90,"Aggressive Elimination",0,2.5,1000,0.477748777950183
90,75,90,"Aggressive Elimination",0,2.5,1000,0.10790395271033
50,90,90,"Aggressive Elimination",0,2.5,1000,0.334870866499841
75,90,90,"Aggressive Elimination",0,2.5,1000,0.159424423705786
90,90,90,"Aggressive Elimination",0,2.5,1000,0.150835842592642
50,50,60,"Loose Suppression",1,2.5,1000,0.589437179733068
75,50,60,"Loose Suppression",1,2.5,1000,0.142394473776221
90,50,60,"Loose Suppression",1,2.5,1000,0.510776038980111
50,75,60,"Loose Suppression",1,2.5,1000,0.209943291498348
75,75,60,"Loose Suppression",1,2.5,1000,0.551661140983924
90,75,60,"Loose Suppression",1,2.5,1000,0.639566210331395
50,90,60,"Loose Suppression",1,2.5,1000,0.684657644247636
75,90,60,"Loose Suppression",1,2.5,1000,0.693037248682231
90,90,60,"Loose Suppression",1,2.5,1000,0.968528508674353
50,50,75,"Loose Suppression",1,2.5,1000,0.718173084082082
75,50,75,"Loose Suppression",1,2.5,1000,0.0537712788209319
90,50,75,"Loose Suppression",1,2.5,1000,0.000283075962215662
50,75,75,"Loose Suppression",1,2.5,1000,0.978109488962218
75,75,75,"Loose Suppression",1,2.5,1000,0.0650388225913048
90,75,75,"Loose Suppression",1,2.5,1000,0.730547937564552
