"v1trans","v2trans","vUptake","strategy","relax","R0","timeHorizon","effect","HALY"
50,50,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-638.616114575416
75,50,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-407.56108071655
90,50,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-104.316574940458
50,75,90,"Loose Suppression",1,3.125,"Y1","COVID-19",1.60366836935277
75,75,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-136.746053537354
90,75,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-192.316625220701
50,90,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-672.787394328043
75,90,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-402.072218433023
90,90,90,"Loose Suppression",1,3.125,"Y1","COVID-19",-557.778811268508
50,50,60,"Tight Suppression",1,3.125,"Y1","COVID-19",-760.874054813758
75,50,60,"Tight Suppression",1,3.125,"Y1","COVID-19",-495.093997521326
90,50,60,"Tight Suppression",1,3.125,"Y1","COVID-19",46.5846413746476
50,75,60,"Tight Suppression",1,3.125,"Y1","COVID-19",102.51575387083
75,75,60,"Tight Suppression",1,3.125,"Y1","COVID-19",-7.21783232875173
90,75,60,"Tight Suppression",1,3.125,"Y1","COVID-19",27.4685204960405
50,90,60,"Tight Suppression",1,3.125,"Y1","COVID-19",-378.012697165832
75,90,60,"Tight Suppression",1,3.125,"Y1","COVID-19",-449.930726271123
90,90,60,"Tight Suppression",1,3.125,"Y1","COVID-19",-669.448579847813
50,50,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-545.31402811408
75,50,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-575.902251712978
90,50,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-729.352445527911
50,75,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-778.997711557895
75,75,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-123.792296927422
90,75,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-413.209716277197
50,90,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-130.230507068336
75,90,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-175.006830319762
90,90,75,"Tight Suppression",1,3.125,"Y1","COVID-19",-521.546869259328
50,50,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-617.288680700585
75,50,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-63.469513040036
90,50,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-256.965159857646
50,75,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-539.370745141059
75,75,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-98.8791787065566
90,75,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-403.688973002136
50,90,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-536.35173542425
75,90,90,"Tight Suppression",1,3.125,"Y1","COVID-19",-84.2119641136378
90,90,90,"Tight Suppression",1,3.125,"Y1","COVID-19",142.916736472398
50,50,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",-280.726962210611
75,50,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",8.88688517734404
90,50,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",72.6808179635554
50,75,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",-603.517410997301
75,75,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",36.1194606404751
90,75,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",-411.698903609067
50,90,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",-389.159664232284
75,90,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",-783.806267846376
90,90,60,"Moderate Elimination",1,3.125,"Y1","COVID-19",-36.6856252774597
50,50,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",-108.138676686212
75,50,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",-398.262900020927
90,50,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",101.339489035308
50,75,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",-779.676191927865
75,75,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",-567.698414856568
90,75,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",-611.392673058435
50,90,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",-77.1647521294654
75,90,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",154.211076255888
90,90,75,"Moderate Elimination",1,3.125,"Y1","COVID-19",-328.524976922199
50,50,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-552.160685136914
75,50,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-44.6997778024525
90,50,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-144.953496707603
50,75,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-736.355386162177
75,75,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-111.994556104764
90,75,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",86.7114288732409
50,90,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-474.556816928089
75,90,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-625.255812611431
90,90,90,"Moderate Elimination",1,3.125,"Y1","COVID-19",-492.806684412062
50,50,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-418.792899884284
75,50,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-198.029319709167
90,50,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",99.07390717417
50,75,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",71.675714617595
75,75,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-36.3927927799523
90,75,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-461.539894063026
50,90,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-295.801707496867
75,90,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-529.910002555698
90,90,60,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-262.339956313372
50,50,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-466.088557336479
75,50,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-283.905739616603
90,50,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",178.455098811537
50,75,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",152.161397784948
75,75,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-116.892936592922
90,75,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",148.915346991271
50,90,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-721.689609298483
75,90,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-116.335643175989
90,90,75,"Aggressive Elimination",1,3.125,"Y1","COVID-19",130.333221331239
50,50,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",158.494217600673
75,50,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-413.62916068174
90,50,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-300.773079926148
50,75,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-524.566869437695
75,75,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-261.896237451583
90,75,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-649.303416907787
50,90,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-169.737440720201
75,90,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-728.312150062993
90,90,90,"Aggressive Elimination",1,3.125,"Y1","COVID-19",-389.074578369036
50,50,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-344.167800806463
75,50,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-783.652948634699
90,50,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-139.790113270283
50,75,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-8.51279166527097
75,75,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-100.080315908417
90,75,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-31.6825208254159
50,90,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-535.712985740975
75,90,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-672.750730719417
90,90,60,"Loose Suppression",0,3.75,"Y1","COVID-19",-738.34659922868
50,50,75,"Loose Suppression",0,3.75,"Y1","COVID-19",143.732225336134
75,50,75,"Loose Suppression",0,3.75,"Y1","COVID-19",-503.768087318167
90,50,75,"Loose Suppression",0,3.75,"Y1","COVID-19",-56.6549207549543
50,75,75,"Loose Suppression",0,3.75,"Y1","COVID-19",-25.6981572136283
75,75,75,"Loose Suppression",0,3.75,"Y1","COVID-19",-604.873516084626
90,75,75,"Loose Suppression",0,3.75,"Y1","COVID-19",84.2882125172764
50,90,75,"Loose Suppression",0,3.75,"Y1","COVID-19",-222.398554626852
75,90,75,"Loose Suppression",0,3.75,"Y1","COVID-19",-502.282550511882
90,90,75,"Loose Suppression",0,3.75,"Y1","COVID-19",-383.883115556091
50,50,90,"Loose Suppression",0,3.75,"Y1","COVID-19",110.800559679046
75,50,90,"Loose Suppression",0,3.75,"Y1","COVID-19",191.568802157417
90,50,90,"Loose Suppression",0,3.75,"Y1","COVID-19",-106.480901082978
50,75,90,"Loose Suppression",0,3.75,"Y1","COVID-19",-574.054160574451
75,75,90,"Loose Suppression",0,3.75,"Y1","COVID-19",-516.075999196619
90,75,90,"Loose Suppression",0,3.75,"Y1","COVID-19",-133.203997462988
50,90,90,"Loose Suppression",0,3.75,"Y1","COVID-19",-662.884405069053
75,90,90,"Loose Suppression",0,3.75,"Y1","COVID-19",-323.268814897165
90,90,90,"Loose Suppression",0,3.75,"Y1","COVID-19",136.588160693645
50,50,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-542.979232454672
75,50,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-152.362419478595
90,50,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-283.148968312889
50,75,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-292.890993366018
75,75,60,"Tight Suppression",0,3.75,"Y1","COVID-19",23.2153202407062
90,75,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-401.637186249718
50,90,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-37.3915775679052
75,90,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-346.840418828651
90,90,60,"Tight Suppression",0,3.75,"Y1","COVID-19",-370.274884114042
50,50,75,"Tight Suppression",0,3.75,"Y1","COVID-19",-158.23370073922
75,50,75,"Tight Suppression",0,3.75,"Y1","COVID-19",93.5217359103262
90,50,75,"Tight Suppression",0,3.75,"Y1","COVID-19",-15.1615221519024
50,75,75,"Tight Suppression",0,3.75,"Y1","COVID-19",-613.611204503104
75,75,75,"Tight Suppression",0,3.75,"Y1","COVID-19",175.082361139357
90,75,75,"Tight Suppression",0,3.75,"Y1","COVID-19",-419.790650671348
50,90,75,"Tight Suppression",0,3.75,"Y1","COVID-19",119.099425664172
75,90,75,"Tight Suppression",0,3.75,"Y1","COVID-19",-229.886626079679
90,90,75,"Tight Suppression",0,3.75,"Y1","COVID-19",-443.636200809851
50,50,90,"Tight Suppression",0,3.75,"Y1","COVID-19",-381.670597195625
75,50,90,"Tight Suppression",0,3.75,"Y1","COVID-19",44.9952029623091
90,50,90,"Tight Suppression",0,3.75,"Y1","COVID-19",-343.030133005232
50,75,90,"Tight Suppression",0,3.75,"Y1","COVID-19",-688.744722586125
75,75,90,"Tight Suppression",0,3.75,"Y1","COVID-19",13.5081441141665
90,75,90,"Tight Suppression",0,3.75,"Y1","COVID-19",-618.797441665083
50,90,90,"Tight Suppression",0,3.75,"Y1","COVID-19",-648.772293422371
75,90,90,"Tight Suppression",0,3.75,"Y1","COVID-19",-782.130989665166
90,90,90,"Tight Suppression",0,3.75,"Y1","COVID-19",-626.10304071568
50,50,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",-429.601339343935
75,50,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",60.5737548787146
90,50,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",-751.665251748636
50,75,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",-430.86858112365
75,75,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",-672.181417886168
90,75,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",-727.211166825145
50,90,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",153.261381015181
75,90,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",-446.501633804292
90,90,60,"Moderate Elimination",0,3.75,"Y1","COVID-19",-381.861313898116
50,50,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-158.395352493972
75,50,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-164.260521018878
90,50,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-430.599536234513
50,75,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-248.99142999202
75,75,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-688.618824537843
90,75,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-99.4251977652312
50,90,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-503.273609746248
75,90,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-550.107101630419
90,90,75,"Moderate Elimination",0,3.75,"Y1","COVID-19",-452.622663648799
50,50,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-28.055963292718
75,50,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-513.384499307722
90,50,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-452.340044965968
50,75,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-415.358792478219
75,75,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-456.209280248731
90,75,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-773.955032648519
50,90,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-269.035437330604
75,90,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-284.565437305719
90,90,90,"Moderate Elimination",0,3.75,"Y1","COVID-19",-451.807590620592
50,50,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",1.08337569981809
75,50,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-752.12683128193
90,50,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-433.921459084377
50,75,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-102.599143935368
75,75,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-403.934629354626
90,75,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-579.661948326975
50,90,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-62.8600676544011
75,90,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",171.542809624225
90,90,60,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-254.568417510018
50,50,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-225.214380957186
75,50,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-554.557984648272
90,50,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-479.313901346177
50,75,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-618.86135856621
75,75,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-328.452003374696
90,75,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",3.24546736665066
50,90,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-649.257630528882
75,90,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-224.19771081768
90,90,75,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-609.273319551721
50,50,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",41.9157536700368
75,50,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-22.2363306209445
90,50,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-521.456725848839
50,75,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-472.530469484627
75,75,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-171.505116345361
90,75,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-681.805073935539
50,90,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-693.292177468538
75,90,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-576.73429553397
90,90,90,"Aggressive Elimination",0,3.75,"Y1","COVID-19",-135.951841203496
50,50,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-438.565573375672
75,50,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-364.602646045387
90,50,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-462.645265227184
50,75,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-525.066599901766
75,75,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-549.189341207966
90,75,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-749.350995477289
50,90,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-758.092387532815
75,90,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-117.289298865944
90,90,60,"Loose Suppression",1,3.75,"Y1","COVID-19",-574.321051081643
50,50,75,"Loose Suppression",1,3.75,"Y1","COVID-19",-730.733473505825
75,50,75,"Loose Suppression",1,3.75,"Y1","COVID-19",-128.017756342888
90,50,75,"Loose Suppression",1,3.75,"Y1","COVID-19",-342.241141665727
50,75,75,"Loose Suppression",1,3.75,"Y1","COVID-19",17.8061139769852
75,75,75,"Loose Suppression",1,3.75,"Y1","COVID-19",125.000637071207
90,75,75,"Loose Suppression",1,3.75,"Y1","COVID-19",-554.897508304566
50,90,75,"Loose Suppression",1,3.75,"Y1","COVID-19",-643.807769007981
75,90,75,"Loose Suppression",1,3.75,"Y1","COVID-19",-100.12291087769
90,90,75,"Loose Suppression",1,3.75,"Y1","COVID-19",14.5623763557523
50,50,90,"Loose Suppression",1,3.75,"Y1","COVID-19",129.070831974968
75,50,90,"Loose Suppression",1,3.75,"Y1","COVID-19",-51.1157558765263
90,50,90,"Loose Suppression",1,3.75,"Y1","COVID-19",123.872909741476
50,75,90,"Loose Suppression",1,3.75,"Y1","COVID-19",-133.11743545346
75,75,90,"Loose Suppression",1,3.75,"Y1","COVID-19",-87.1528803370893
90,75,90,"Loose Suppression",1,3.75,"Y1","COVID-19",-574.211884010583
50,90,90,"Loose Suppression",1,3.75,"Y1","COVID-19",-155.436560465023
75,90,90,"Loose Suppression",1,3.75,"Y1","COVID-19",79.755008034408
90,90,90,"Loose Suppression",1,3.75,"Y1","COVID-19",-592.095784563571
50,50,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-163.353387685493
75,50,60,"Tight Suppression",1,3.75,"Y1","COVID-19",48.402117844671
90,50,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-559.666408644989
50,75,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-744.987781578675
75,75,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-353.092492511496
90,75,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-14.2479000613094
50,90,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-530.280873598531
75,90,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-359.188643004745
90,90,60,"Tight Suppression",1,3.75,"Y1","COVID-19",-356.28930288367
50,50,75,"Tight Suppression",1,3.75,"Y1","COVID-19",-413.798836944625
75,50,75,"Tight Suppression",1,3.75,"Y1","COVID-19",-476.398863783106
90,50,75,"Tight Suppression",1,3.75,"Y1","COVID-19",-144.421490561217
50,75,75,"Tight Suppression",1,3.75,"Y1","COVID-19",-91.708818404004
75,75,75,"Tight Suppression",1,3.75,"Y1","COVID-19",2.17926576733585
90,75,75,"Tight Suppression",1,3.75,"Y1","COVID-19",192.36903549172
50,90,75,"Tight Suppression",1,3.75,"Y1","COVID-19",-158.405323931947
75,90,75,"Tight Suppression",1,3.75,"Y1","COVID-19",-628.127884073183
90,90,75,"Tight Suppression",1,3.75,"Y1","COVID-19",-653.089365409687
50,50,90,"Tight Suppression",1,3.75,"Y1","COVID-19",122.074303030968
75,50,90,"Tight Suppression",1,3.75,"Y1","COVID-19",-689.070579316467
90,50,90,"Tight Suppression",1,3.75,"Y1","COVID-19",-121.486271452159
50,75,90,"Tight Suppression",1,3.75,"Y1","COVID-19",-406.924467487261
75,75,90,"Tight Suppression",1,3.75,"Y1","COVID-19",-578.317222604528
90,75,90,"Tight Suppression",1,3.75,"Y1","COVID-19",-0.737177859991833
50,90,90,"Tight Suppression",1,3.75,"Y1","COVID-19",16.6888586711138
75,90,90,"Tight Suppression",1,3.75,"Y1","COVID-19",-477.706987364218
90,90,90,"Tight Suppression",1,3.75,"Y1","COVID-19",-58.5619005840272
50,50,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",3.33312693983312
75,50,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",-516.765091987327
90,50,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",-231.182295084
50,75,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",-490.681646112353
75,75,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",-551.795613439754
90,75,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",163.764581363648
50,90,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",-202.391820913181
75,90,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",-527.63091744855
90,90,60,"Moderate Elimination",1,3.75,"Y1","COVID-19",-153.769575245678
50,50,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-468.668068246916
75,50,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-42.3502253368497
90,50,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-493.870112998411
50,75,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-625.905110919848
75,75,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-721.769450884312
90,75,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-244.922028575093
50,90,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-36.2231689039618
75,90,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",-390.592136839405
90,90,75,"Moderate Elimination",1,3.75,"Y1","COVID-19",27.9223483987152
50,50,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",-107.539569213986
75,50,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",-97.3904686514289
90,50,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",71.952754445374
50,75,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",55.6994071695953
75,75,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",-295.250008301809
90,75,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",-341.802298510447
50,90,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",-17.1505598817021
75,90,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",-694.105332670733
90,90,90,"Moderate Elimination",1,3.75,"Y1","COVID-19",-248.42504709959
50,50,60,"Aggressive Elimination",1,3.75,"Y1","COVID-19",174.154412280768
75,50,60,"Aggressive Elimination",1,3.75,"Y1","COVID-19",63.3327635470777
90,50,60,"Aggressive Elimination",1,3.75,"Y1","COVID-19",-149.272628547624
50,75,60,"Aggressive Elimination",1,3.75,"Y1","COVID-19",-332.349818386138
75,75,60,"Aggressive Elimination",1,3.75,"Y1","COVID-19",-31.7064513918013
90,75,60,"Aggressive Elimination",1,3.75,"Y1","COVID-19",-330.822468688712
50,90,60,"Aggressive Elimination",1,3.75,"Y1","COVID-19",-682.644922006875
